,id,Serovar,ST,Country,Source,aptA,cph2,dam_1,dcm_2,dinI_1,dnaC_2,flxA,folP_2,glfT2,gltJ,gltS_2,lexA_2,lolE,merA,merC,merP,merR,merT,neo,repA,rpsK,rpsT,rrrD,rsxC_1,sopE,ssb_2,sspH2,tetA_2,tetC,tetR,tfaE_1,tnpR,tnsB,tolA,tuf1,tuf1_2,xerD_3,ybfF,ybiT,yhcR,ylcG_1,yqjZ
586,SRR1959727,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
587,SRR1960128,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
588,SRR1960162,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
589,SRR1960180,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
590,SRR1960217,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
591,SRR19603049,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
592,SRR1960327,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
593,SRR1960385,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
594,SRR1960689,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
595,SRR1961873,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
596,SRR1963079,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1
597,SRR1963085,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
598,SRR1963091,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
599,SRR1963098,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
600,SRR1963223,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
601,SRR1963287,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
602,SRR1963291,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
603,SRR1963341,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1
604,SRR1963353,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
605,SRR1963360,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
606,SRR1963406,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
607,SRR1963458,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
608,SRR1963473,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
609,SRR1963496,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
610,SRR1963523,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0
611,SRR1963537,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
612,SRR1965061,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1
613,SRR1965093,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
614,SRR1965096,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
615,SRR1965129,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
616,SRR1965147,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1
617,SRR1965173,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
618,SRR1965178,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1
619,SRR1965188,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
620,SRR1965203,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
621,SRR1965342,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
622,SRR1965343,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
623,SRR1965388,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
624,SRR1965517,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1
625,SRR1965582,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
626,SRR1965597,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0
627,SRR1965672,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
628,SRR1965696,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
629,SRR1965718,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1
630,SRR1965780,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1
631,SRR1965798,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
632,SRR1965820,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
633,SRR1965854,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
634,SRR1965899,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
635,SRR1965903,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
636,SRR1965953,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
637,SRR1965977,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
638,SRR1965994,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
639,SRR1965996,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
640,SRR1966066,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
641,SRR1966079,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1
642,SRR1966098,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
643,SRR1966121,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
644,SRR1966131,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1
645,SRR1966157,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
646,SRR1966170,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
647,SRR1966211,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
648,SRR1966234,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
649,SRR1966308,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
650,SRR1966322,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
651,SRR1966359,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
652,SRR1966413,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
653,SRR1966416,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
654,SRR1966513,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1
655,SRR1966516,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
656,SRR1966517,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
657,SRR1966531,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
658,SRR1966572,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
659,SRR1966576,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
660,SRR1966581,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
661,SRR1966591,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
662,SRR1966666,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1
663,SRR1966731,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
664,SRR1966734,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
665,SRR1966840,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1
666,SRR1966877,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
667,SRR1966936,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
668,SRR1966993,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1
669,SRR1966998,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
670,SRR1967074,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
671,SRR1967112,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
672,SRR1967138,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
673,SRR1967167,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
674,SRR1967194,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
675,SRR1967279,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
676,SRR1967311,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
677,SRR1967386,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
678,SRR1967415,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1
679,SRR1967420,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1
680,SRR1967423,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1
681,SRR1967499,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
682,SRR1967524,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
683,SRR1967556,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
684,SRR1967563,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
685,SRR1967566,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
686,SRR1967577,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
687,SRR1967627,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
688,SRR1967643,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1
689,SRR1967685,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
690,SRR1967718,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
691,SRR1967753,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0
692,SRR1967759,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
693,SRR1967841,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
694,SRR1967912,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
695,SRR1967940,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
696,SRR1968071,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
697,SRR1968091,"I 1,4,[5],12:i:-",ST34,United Kingdom,Human,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1
