#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
SRR13498975,NODE_51_length_2294_cov_3.576906,539,798,+,Col(MG828)_1,1-262/262,========/======,5/6,98.47,85.98,plasmidfinder,NC_008486,Col(MG828)_1__NC_008486,
SRR13498975,NODE_52_length_2169_cov_3.222751,767,999,-,Col(BS512)_1,1-233/233,===============,0/0,100.00,100.00,plasmidfinder,NC_010656,Col(BS512)_1__NC_010656,
SRR13498975,NODE_57_length_1857_cov_3.069101,1076,1268,-,ColpVC_1,1-193/193,===============,0/0,100.00,97.41,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR13498996,NODE_49_length_4648_cov_770.224037,3849,3979,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13498996,NODE_53_length_3885_cov_979.495039,2295,2404,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13498996,NODE_77_length_355_cov_1.590000,16,129,+,Col440I_1,1-114/114,===============,0/0,100.00,85.09,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13508650,NODE_40_length_42847_cov_7.995560,9934,10818,-,p0111_1,1-885/885,===============,0/0,100.00,98.08,plasmidfinder,AP010962,p0111_1__AP010962,
SRR13508650,NODE_99_length_3322_cov_7.009795,1930,2306,-,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR13508695,NODE_100_length_4687_cov_140.294689,402,515,+,Col440I_1,1-114/114,===============,0/0,100.00,87.72,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13508695,NODE_104_length_3544_cov_7.578103,2151,2524,-,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR13508695,NODE_104_length_3544_cov_7.578103,3171,3513,-,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR13508695,NODE_31_length_56272_cov_8.687141,14746,15510,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR13508695,NODE_97_length_5365_cov_191.916761,730,849,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13510809,NODE_54_length_30797_cov_8.081745,16129,16893,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR13510809,NODE_86_length_6361_cov_43.748652,606,734,+,ColRNAI_1,1-128/130,========/======,1/1,98.46,86.05,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13510809,NODE_92_length_3806_cov_86.313516,3123,3276,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR13510809,NODE_94_length_3048_cov_55.421316,679,798,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13510825,NODE_20_length_86648_cov_31.797513,58772,58913,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR13510825,NODE_66_length_5686_cov_224.759545,2524,2643,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13510825,NODE_73_length_4165_cov_241.324574,2654,2857,-,Col8282_1,1-204/207,===============,0/0,98.55,80.88,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR13520687,NODE_18_length_91981_cov_33.826765,65748,66512,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR13520687,NODE_32_length_40162_cov_48.397031,2535,2877,+,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR13520687,NODE_32_length_40162_cov_48.397031,3524,3897,+,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR13520687,NODE_38_length_5387_cov_886.198117,2349,2468,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13520691,NODE_19_length_78717_cov_41.423805,5010,5604,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR13520691,NODE_19_length_78717_cov_41.423805,6222,6548,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR13520691,NODE_41_length_18502_cov_42.142849,12149,12778,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR13520693,NODE_24_length_69420_cov_105.937009,39921,40420,-,IncFIC(FII)_1,1-499/499,========/======,5/5,99.60,83.67,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR13520693,NODE_44_length_3148_cov_2635.750244,2025,2138,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13521831,NODE_58_length_3058_cov_2019.225108,2166,2296,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13527912,NODE_263_length_426_cov_1.423181,211,341,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13527912,NODE_56_length_20738_cov_20.108785,9192,9568,+,IncX1_4,1-377/377,===============,0/0,100.00,95.76,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR13527912,NODE_76_length_7439_cov_9.340737,3113,3755,+,IncFIB(S)_1,1-643/643,===============,0/0,100.00,98.91,plasmidfinder,FN432031,IncFIB(S)_1__FN432031,
SRR13527912,NODE_80_length_5627_cov_4.695441,5214,5475,-,IncFII(S)_1,1-262/262,===============,0/0,100.00,100.00,plasmidfinder,CP000858,IncFII(S)_1__CP000858,
SRR13527912,NODE_95_length_3885_cov_3410.412010,621,730,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13527924,NODE_81_length_671_cov_2.340909,474,583,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13527925,NODE_26_length_60384_cov_25.429826,16189,16849,+,IncL/M(pOXA-48)_1_pOXA-48,1-661/661,===============,0/0,100.00,97.28,plasmidfinder,JN626286,IncL/M(pOXA-48)_1_pOXA-48_JN626286,
SRR13527925,NODE_290_length_215_cov_0.900000,31,184,+,Col156_1,1-154/154,===============,0/0,100.00,98.70,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR13527925,NODE_48_length_4913_cov_71.252573,2000,2130,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13527925,NODE_48_length_4913_cov_71.252573,2718,3000,-,Col440II_1,2-281/282,========/======,1/3,99.29,84.10,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR13527965,NODE_45_length_6891_cov_157.280573,3351,3468,+,ColRNAI_1,1-118/130,==============.,0/0,90.77,88.98,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13527965,NODE_56_length_2064_cov_125.316575,172,364,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.96,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR13527976,NODE_52_length_6891_cov_98.501463,1200,1317,-,ColRNAI_1,1-118/130,==============.,0/0,90.77,88.98,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13527988,NODE_82_length_9379_cov_316.536358,4667,5462,-,IncQ1_1,1-796/796,===============,0/0,100.00,99.87,plasmidfinder,M28829.1,IncQ1_1__M28829.1,
SRR13527988,NODE_92_length_3885_cov_745.444648,3156,3265,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13528003,NODE_48_length_5485_cov_41.078085,3775,4056,+,Col440II_1,1-282/282,===============,0/0,100.00,98.23,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR13528003,NODE_48_length_5485_cov_41.078085,4634,4762,+,ColRNAI_1,1-128/130,========/======,1/1,98.46,84.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13530627,NODE_46_length_3317_cov_363.310185,2933,3063,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13530627,NODE_52_length_2463_cov_410.347863,1666,1858,-,ColpVC_1,1-193/193,===============,0/0,100.00,86.01,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR13532040,NODE_14_length_109212_cov_29.030916,81243,81569,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR13532040,NODE_14_length_109212_cov_29.030916,82187,82781,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR13532040,NODE_14_length_109212_cov_29.030916,96435,97064,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR13532040,NODE_55_length_3660_cov_1389.855149,107,216,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13532040,NODE_57_length_3282_cov_692.915133,1954,2071,+,ColRNAI_1,1-118/130,==============.,0/0,90.77,88.98,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13532040,NODE_60_length_2757_cov_1328.379478,1725,1838,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13532046,NODE_16_length_94040_cov_16.336633,69540,70304,+,IncY_1,1-765/765,===============,0/0,100.00,98.69,plasmidfinder,K02380,IncY_1__K02380,
SRR13532108,NODE_56_length_5387_cov_619.643503,1290,1409,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13557886,NODE_67_length_5278_cov_37.114945,106,479,-,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR13557886,NODE_67_length_5278_cov_37.114945,1126,1468,-,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR13557886,NODE_74_length_2868_cov_2369.668326,2248,2367,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13557887,NODE_52_length_5278_cov_46.633227,106,479,-,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR13557887,NODE_52_length_5278_cov_46.633227,1126,1468,-,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR13558749,NODE_26_length_60692_cov_62.672988,3380,3640,+,IncFII_1,1-261/261,===============,0/0,100.00,100.00,plasmidfinder,AY458016,IncFII_1__AY458016,
SRR13558749,NODE_31_length_53724_cov_33.343904,16895,17524,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR13558749,NODE_31_length_53724_cov_33.343904,31178,31772,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR13558749,NODE_31_length_53724_cov_33.343904,32390,32716,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR13563352,NODE_104_length_2776_cov_518.758429,1216,1329,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13563352,NODE_111_length_1967_cov_12.850265,76,589,+,IncN_1,1-514/514,===============,0/0,100.00,100.00,plasmidfinder,AY046276,IncN_1__AY046276,
SRR13563352,NODE_28_length_74146_cov_14.236847,46730,47359,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR13563352,NODE_28_length_74146_cov_14.236847,62350,62944,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR13563352,NODE_28_length_74146_cov_14.236847,63563,63889,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR13564735,NODE_60_length_5132_cov_240.141246,4828,4958,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13564735,NODE_69_length_3148_cov_209.101596,1510,1623,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13564735,NODE_72_length_2739_cov_617.486476,2467,2597,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,83.97,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13570805,NODE_20_length_90937_cov_8.389853,26179,26943,-,IncY_1,1-765/765,===============,0/0,100.00,98.69,plasmidfinder,K02380,IncY_1__K02380,
SRR13571071,NODE_30_length_43695_cov_74.639254,6843,7472,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR13571071,NODE_30_length_43695_cov_74.639254,21126,21720,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR13571071,NODE_30_length_43695_cov_74.639254,22338,22664,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR13571079,NODE_33_length_41503_cov_50.188239,27576,27952,+,IncX1_4,1-377/377,===============,0/0,100.00,99.47,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR13571079,NODE_43_length_4225_cov_1106.464802,113,243,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13571079,NODE_47_length_2160_cov_1809.670187,113,243,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13571381,NODE_52_length_3080_cov_491.505495,2174,2304,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13571731,NODE_42_length_2776_cov_593.925157,1779,1892,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13571732,NODE_24_length_60778_cov_29.582956,55631,56127,-,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR13571732,NODE_32_length_22858_cov_32.385146,2289,2970,-,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR13571732,NODE_38_length_5170_cov_335.864520,190,394,+,Col8282_1,1-205/207,===============,0/0,99.03,89.27,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR13575668,NODE_32_length_40162_cov_31.660921,4093,4435,+,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR13575668,NODE_32_length_40162_cov_31.660921,5082,5455,+,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR13577803,NODE_55_length_4708_cov_27.120352,1859,2540,-,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR13577803,NODE_58_length_3481_cov_27.621716,311,807,-,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR13577803,NODE_63_length_2754_cov_5645.984439,420,533,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13579271,NODE_19_length_91959_cov_14.425662,63895,64659,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR13579271,NODE_46_length_6891_cov_568.977472,3424,3541,-,ColRNAI_1,1-118/130,==============.,0/0,90.77,88.98,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13579271,NODE_50_length_5365_cov_1299.883992,459,578,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13593645,NODE_83_length_2710_cov_490.221469,1487,1617,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,84.73,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13602814,NODE_43_length_4670_cov_467.026127,4260,4390,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13605918,NODE_145_length_221_cov_1.457831,29,142,+,Col440I_1,1-114/114,===============,0/0,100.00,87.72,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13609976,NODE_45_length_5110_cov_599.088229,1903,2033,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13610625,NODE_18_length_90128_cov_11.212235,25470,26234,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR13614718,NODE_19_length_91981_cov_35.047778,27256,28020,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR13614718,NODE_35_length_40162_cov_103.749183,2428,2770,+,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR13614718,NODE_35_length_40162_cov_103.749183,3417,3790,+,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR13614718,NODE_44_length_5387_cov_537.401318,712,831,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13623382,NODE_40_length_4670_cov_188.567603,1,101,+,Col440I_1,11-111/114,.==============,0/0,88.60,89.11,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13623382,NODE_40_length_4670_cov_188.567603,4545,4667,+,ColRNAI_1,1-123/130,===============,0/0,94.62,90.24,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13641966,NODE_26_length_55420_cov_23.258575,12913,13677,-,IncY_1,1-765/765,===============,0/0,100.00,98.69,plasmidfinder,K02380,IncY_1__K02380,
SRR13642050,NODE_49_length_5132_cov_298.856973,4828,4958,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13642050,NODE_55_length_3148_cov_201.248128,2301,2414,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13642050,NODE_56_length_2739_cov_445.734786,2467,2597,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,83.97,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13643012,NODE_75_length_5278_cov_54.438590,106,479,-,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR13643012,NODE_75_length_5278_cov_54.438590,1126,1468,-,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR13643171,NODE_142_length_386_cov_1.667674,129,238,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13643171,NODE_29_length_55975_cov_51.391381,38390,38651,-,IncFII(pRSB107)_1_pRSB107,1-261/261,========/======,1/1,100.00,96.18,plasmidfinder,AJ851089,IncFII(pRSB107)_1_pRSB107_AJ851089,
SRR13643303,NODE_50_length_2970_cov_6518.540615,2826,2935,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13643303,NODE_56_length_1650_cov_5156.480610,36,149,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13643345,NODE_56_length_4129_cov_422.842053,372,576,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR13643345,NODE_57_length_4026_cov_446.629780,416,620,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR13643346,NODE_55_length_4129_cov_872.365992,372,576,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR13643346,NODE_56_length_4026_cov_930.467967,3407,3611,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR13643450,NODE_20_length_91199_cov_10.465354,26070,26954,-,p0111_1,1-885/885,===============,0/0,100.00,98.31,plasmidfinder,AP010962,p0111_1__AP010962,
SRR13643450,NODE_28_length_57205_cov_66.143765,39047,39305,-,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.00,100.00,plasmidfinder,CP003035,IncFII(29)_1_pUTI89_CP003035,
SRR13643450,NODE_41_length_21582_cov_19.429900,3597,4013,+,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR13643450,NODE_55_length_4773_cov_3916.986158,4157,4287,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13643450,NODE_57_length_4144_cov_2189.364642,2713,2917,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR13643450,NODE_59_length_3689_cov_1507.705150,1374,1504,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,84.73,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13643450,NODE_61_length_2982_cov_3641.750086,1567,1680,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13644109,NODE_37_length_44298_cov_18.039893,4566,4887,-,IncI2_1_Delta,1-316/316,========/======,1/6,100.00,97.52,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR13644109,NODE_85_length_4648_cov_367.519051,3375,3505,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13645907,NODE_43_length_6126_cov_293.106572,5231,5384,+,Col156_1,1-154/154,===============,0/0,100.00,98.05,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR13650054,NODE_43_length_11702_cov_6.074667,703,1467,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR13651417,NODE_44_length_5110_cov_2043.850445,5010,5110,-,Col440I_1,10-110/114,.==============,0/0,88.60,88.12,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13651417,NODE_49_length_3126_cov_2669.594920,420,533,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR13651715,NODE_20_length_90061_cov_25.999044,63895,64659,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR13651715,NODE_33_length_40162_cov_75.170363,35220,35562,+,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR13651715,NODE_33_length_40162_cov_75.170363,36209,36582,+,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR13651715,NODE_47_length_5387_cov_310.883427,5207,5326,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR13651716,NODE_48_length_5278_cov_44.105194,106,479,-,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
