sra_id,collection_date,geo_loc,isolation_source,host,biosample_id,
SRR15845681,missing,USA,missing,,SAMN21392141,
SRR15845736,missing,USA,missing,missing,SAMN21392311,
SRR15845910,missing,USA,,missing,SAMN21392304,
SRR15853410,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396427,
SRR15853646,2021-07,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396598,
SRR15853667,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396594,
SRR15853674,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396576,
SRR15853679,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396619,
SRR15853691,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396607,
SRR15853710,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396636,
SRR15853776,2021-07,United Kingdom: United Kingdom,animal,NA,SAMN21396685,
SRR15853780,2021-07,United Kingdom: United Kingdom,animal,NA,SAMN21396699,
SRR15853804,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396729,
SRR15853806,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396721,
SRR15853811,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396738,
SRR15853837,2021-08,United Kingdom: United Kingdom,human,,SAMN21396764,
SRR15853858,2021-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21396780,
SRR1586571,13/2/2014,Taiwan,,,SAMN02847732,
SRR1586611,13/2/2014,Taiwan,,,SAMN02847731,
SRR15871499,missing,USA,missing,missing,SAMN21413638,
SRR15871633,missing,USA,,missing,SAMN21413657,
SRR15871638,missing,USA,,,SAMN21406743,
SRR15877865,missing,,missing,missing,SAMN21417462,
SRR15877894,,USA,missing,missing,SAMN21417527,
SRR15877903,missing,USA,missing,missing,SAMN21417525,
SRR15879284,missing,USA,missing,missing,SAMN21417168,
SRR15879357,missing,USA,missing,missing,SAMN21417495,
SRR15879397,2021,USA,missing,missing,SAMN21417640,
SRR15881268,missing,,,missing,SAMN21418512,
SRR15881380,missing,USA,missing,missing,SAMN21418662,
SRR15881393,missing,,missing,,SAMN21418661,
SRR15881594,missing,USA,missing,missing,SAMN21418774,
SRR15881604,missing,USA,,,SAMN21418783,
SRR15898413,2021-08,United Kingdom: United Kingdom,human,,SAMN21435923,
SRR15900761,missing,missing,missing,missing,SAMN21437240,
SRR15909618,2021,missing,missing,missing,SAMN21445785,
SRR15912207,,USA,missing,missing,SAMN21450204,
SRR15915250,,USA,missing,missing,SAMN21462349,
SRR15924141,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21463325,
SRR15924160,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21463350,
SRR15924210,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21463397,
SRR15926857,missing,,missing,missing,SAMN21464989,
SRR15926867,2021,USA:TX,,,SAMN21464979,
SRR15926880,missing,,missing,missing,SAMN21465139,
SRR15926885,missing,USA,,missing,SAMN21465292,
SRR15926917,2021,missing,missing,missing,SAMN21465352,
SRR15927204,2021,missing,missing,missing,SAMN21465381,
SRR15931615,missing,USA,missing,missing,SAMN21484544,
SRR15942420,missing,USA,missing,missing,SAMN21479978,
SRR15942435,missing,,,missing,SAMN21480006,
SRR15943339,2021,USA:IL,Animal-Swine-Market Swine (cecal),,SAMN21490408,
SRR15948135,missing,,missing,missing,SAMN21493732,
SRR15949653,missing,USA,missing,,SAMN21496834,
SRR15955330,2021,,missing,missing,SAMN21494037,
SRR15959165,missing,missing,missing,,SAMN21499628,
SRR15965998,3/8/2016,USA: California,environmental,,SAMN21507578,
SRR15970940,missing,USA,missing,missing,SAMN21520651,
SRR15971078,missing,USA,missing,missing,SAMN21520671,
SRR15971079,missing,USA,missing,missing,SAMN21520661,
SRR15971084,missing,USA,missing,missing,SAMN21520664,
SRR15971321,missing,USA,missing,,SAMN21520666,
SRR15972793,missing,USA,missing,missing,SAMN21520690,
SRR15972807,missing,USA,missing,missing,SAMN21520686,
SRR15973884,missing,USA,missing,missing,SAMN21525044,
SRR15987210,missing,USA,missing,missing,SAMN21527961,
SRR15988141,missing,USA,,missing,SAMN21528600,
SRR15988210,missing,USA,missing,missing,SAMN21528820,
SRR15988221,2021,missing,missing,missing,SAMN21528719,
SRR15988231,missing,USA,missing,missing,SAMN21528569,
SRR15988233,,USA,missing,missing,SAMN21528816,
SRR15988245,missing,USA,missing,missing,SAMN21528832,
SRR15988335,2021,missing,,missing,SAMN21528892,
SRR15988455,2021,missing,missing,missing,SAMN21528950,
SRR15992699,missing,USA,missing,missing,SAMN21536430,
SRR15992806,2021,missing,missing,missing,SAMN21535332,
SRR15992812,missing,USA,missing,missing,SAMN21536426,
SRR15998194,missing,USA,missing,missing,SAMN21540987,
SRR16005827,missing,missing,missing,missing,SAMN21552769,
SRR16005852,missing,USA,missing,missing,SAMN21551596,
SRR16006950,2021,USA,missing,missing,SAMN21553573,
SRR16008795,2021,missing,missing,missing,SAMN21553825,
SRR16008798,2021,missing,missing,missing,SAMN21553816,
SRR16008802,2021,missing,missing,missing,SAMN21553834,
SRR16008809,2021,missing,,missing,SAMN21553941,
SRR16023414,missing,USA,missing,missing,SAMN21570541,
SRR16026960,missing,,missing,missing,SAMN21573120,
SRR16028421,missing,USA,missing,missing,SAMN21582150,
SRR16028439,,USA:OK,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN21582191
SRR16036037,missing,USA,missing,missing,SAMN21582553,
SRR16036039,missing,USA,missing,missing,SAMN21582555,
SRR16036056,missing,USA,missing,missing,SAMN21582560,
SRR16036057,2021,missing,missing,missing,SAMN21582565,
SRR16036071,2021,missing,missing,missing,SAMN21582587,
SRR16043587,2021,,missing,missing,SAMN21594556,
SRR16048151,2021,USA:IA,Animal-Swine-Market Swine (cecal),,SAMN21601397,
SRR16053790,missing,USA,missing,missing,SAMN21616042,
SRR16053979,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21616060,
SRR16054228,2021,missing,missing,missing,SAMN21615289,
SRR16054267,missing,USA,missing,missing,SAMN21616034,
SRR16054271,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21616071,
SRR16054273,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21616114,
SRR16059192,5/10/2020,Canada:Quebec,Feces (Sus scrofa domesticus),Sus scrofa domesticus,SAMN21603318,
SRR16059196,,Canada:Quebec,Rectal swab(Sus scrofa domesticus),,SAMN21603314,
SRR16059198,14/12/2020,Canada:Quebec,Feces (Sus scrofa domesticus),Sus scrofa domesticus,SAMN21603322,
SRR16060483,2021-09,United Kingdom: United Kingdom,,Homo sapiens,SAMN21616169,
SRR16080540,missing,USA,missing,missing,SAMN21850512,
SRR16080559,missing,USA,missing,missing,SAMN21850528,
SRR16081467,2021,USA,missing,,SAMN21851211,
SRR16085702,missing,USA,missing,missing,SAMN20174399,
SRR16085928,2021,USA,missing,missing,SAMN21855409,
SRR16086122,missing,missing,missing,missing,SAMN21855459,
SRR16087514,missing,USA,missing,missing,SAMN21855755,
SRR16089192,2021,missing,,,SAMN21856682,
SRR16089421,missing,missing,missing,missing,SAMN21856942,
SRR16089643,2021,USA:IN,Comminuted Turkey,,SAMN21857300,
SRR16089646,2021,USA:NY,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN21857309
SRR16091676,missing,,missing,missing,SAMN21873227,
SRR16099976,missing,missing,missing,missing,SAMN21882485,
SRR16100255,2021,USA:PA,Animal-Turkey-Turkey Carcass Sponge,,SAMN21882512,
SRR16104225,,missing,missing,missing,SAMN21888269,
SRR16105129,missing,USA,missing,missing,SAMN21888320,
SRR16114540,missing,USA,missing,missing,SAMN21895132,
SRR16115444,missing,USA,missing,missing,SAMN21897370,
SRR16117991,missing,USA,missing,missing,SAMN21899412,
SRR16118217,2021,missing,missing,missing,SAMN21900231,
SRR16118246,missing,USA,Missing,Missing,SAMN21900260,
SRR16118254,missing,USA,Missing,Missing,SAMN21900281,
SRR16118288,missing,USA,Missing,Missing,SAMN21900321,
SRR16118314,missing,USA,Missing,Missing,SAMN21900473,
SRR16118498,2021,USA,missing,missing,SAMN21901562,
SRR16134523,missing,USA,missing,missing,SAMN21924215,
SRR16134581,,,human,Homo sapiens,SAMN21926329,
SRR16134589,missing,USA,missing,missing,SAMN21924277,
SRR16144303,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN21925854,
SRR16144316,missing,USA,missing,missing,SAMN21924329,
SRR16148195,missing,USA,missing,missing,SAMN21929289,
SRR16151355,missing,missing,missing,missing,SAMN21973933,
SRR16151726,missing,USA,missing,missing,SAMN21974201,
SRR16152115,missing,missing,missing,missing,SAMN21974530,
SRR16152156,2021,USA,missing,missing,SAMN21974598,
SRR16152165,missing,missing,missing,missing,SAMN21974578,
SRR16156298,2021,,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN21983623
SRR1616718,,,Missing,,SAMN03098830,
SRR1616750,2013-04,USA,stool,Missing,SAMN03098827,
SRR16168882,2021-09,United Kingdom: United Kingdom,,Homo sapiens,SAMN22014343,
SRR16185522,missing,USA,missing,missing,SAMN22035185,
SRR16186805,missing,USA,missing,missing,SAMN22038286,
SRR16192644,2021,USA,missing,missing,SAMN22042803,
SRR16194225,missing,USA,missing,missing,SAMN22043846,
SRR16194248,,USA,missing,missing,SAMN22044178,
SRR16194852,missing,USA,missing,missing,SAMN22044398,
SRR16201656,2021,missing,missing,missing,SAMN22047284,
SRR16202925,missing,USA,missing,missing,SAMN22060379,
SRR16202943,missing,,missing,missing,SAMN22060388,
SRR16203837,missing,USA,missing,missing,SAMN22060985,
SRR16204090,missing,USA,missing,missing,SAMN22062874,
SRR16212366,missing,USA,missing,missing,SAMN22068590,
SRR16212443,missing,USA,missing,missing,SAMN22068634,
SRR16216455,2021,USA,missing,missing,SAMN22081213,
SRR16219300,2021,missing,,missing,SAMN22091207,
SRR16227489,missing,USA,missing,missing,SAMN22104280,
SRR16227603,missing,missing,missing,,SAMN22104295,
SRR16236670,,USA,,missing,SAMN22134959,
SRR16237242,2021-09,United Kingdom: United Kingdom,human,,SAMN22135006,
SRR16244320,31/8/2020,,colon,,SAMN22137241,
SRR16244322,,USA:IL,colon,,SAMN22137240,
SRR16244323,3/9/2020,USA:IA,intestine,,SAMN22137239,
SRR16244327,27/2/2020,USA:OH,feces,,SAMN22137282,
SRR16244330,7/1/2020,USA:SD,colon,,SAMN22137279,
SRR16244332,2/7/2020,USA:MN,,,SAMN22137269,
SRR16248654,2021,missing,missing,missing,SAMN22158725,
SRR16248847,missing,USA,missing,,SAMN22160599,
SRR16250898,missing,USA,missing,,SAMN22164319,
SRR16250981,2021,USA,missing,missing,SAMN22154521,
SRR16278019,2020-10,United Kingdom: United Kingdom,human,Homo sapiens,SAMN16533433,
SRR16278021,2021,missing,missing,missing,SAMN22183950,
SRR16289834,missing,missing,missing,missing,SAMN22213220,
SRR16290175,missing,USA,missing,missing,SAMN22213731,
SRR16291167,missing,USA,missing,missing,SAMN22214714,
SRR16291921,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN22215209,
SRR16291937,2021-10,United Kingdom: United Kingdom,human,Homo sapiens,SAMN22215257,
SRR16295511,missing,USA,missing,,SAMN22223680,
SRR16296858,2021,USA,missing,missing,SAMN22224955,
SRR16297818,30/11/2020,USA:IA,colon,,SAMN22183994,
SRR16297819,1/12/2020,USA:IA,heart,,SAMN22183993,
SRR16297821,2020-11,USA:OK,lung,,SAMN22184013,
SRR16297831,2/12/2020,USA:NC,Colon,,SAMN22184004,
SRR16297832,1/12/2020,USA:MN,Colon,,SAMN22184003,
SRR16297836,27/10/2020,USA:IA,intestine,,SAMN22183991,
SRR16301483,2021,missing,,missing,SAMN22228500,
SRR16301557,,USA,missing,missing,SAMN22231090,
SRR16301671,missing,USA,missing,missing,SAMN22231241,
SRR16301873,missing,,Missing,Missing,SAMN22232177,
SRR16302082,2021,,missing,missing,SAMN22232272,
SRR16302087,2021,,,missing,SAMN22232323,
SRR16304125,2021,missing,missing,missing,SAMN22234111,
SRR16311902,2021,USA,missing,missing,SAMN22243354,
SRR16312216,,USA,missing,missing,SAMN22243428,
SRR16312236,missing,USA,missing,missing,SAMN22243457,
SRR16312778,missing,missing,missing,,SAMN22244830,
SRR16312898,2021,,missing,missing,SAMN22244850,
SRR16313027,missing,USA,missing,missing,SAMN22245516,
SRR16314023,missing,USA,missing,missing,SAMN22246220,
SRR16314075,missing,USA,missing,missing,SAMN22246587,
SRR16317249,2021,USA:NC,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN22249208
SRR16321280,missing,USA,missing,missing,SAMN22252058,
SRR16322484,missing,USA,missing,missing,SAMN22252061,
SRR16322487,missing,USA,missing,missing,SAMN22252111,
SRR16340056,2021,USA:IA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN22305928
SRR16343575,,USA:IA,Animal-Turkey-Young Turkey (cecal),,SAMN22306810,
SRR16343577,2021,USA:CA,Animal-Cattle-Dairy Cow (cecal),,SAMN22306808,
SRR16345381,2021-10,United Kingdom: United Kingdom,human,Homo sapiens,SAMN22308448,
SRR16345598,missing,missing,missing,missing,SAMN22308743,
SRR16346383,missing,USA,missing,missing,SAMN22309108,
SRR1635068,2012-01,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03152369,
SRR1635093,2013-08,United Kingdom: Wales,human,Homo sapiens,SAMN03152393,
SRR1635105,2012-09,United Kingdom: North of England,human,Homo sapiens,SAMN03152408,
SRR1635126,2012-05,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03152421,
SRR16351766,2021,USA:CA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN22314565
SRR16356414,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN22330126,
SRR16356448,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN22330145,
SRR16356478,2021-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN22330155,
SRR16377053,2021,,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN22354427
SRR16388422,2021,USA,missing,missing,SAMN22366317,
SRR16388423,,USA,missing,missing,SAMN22366320,
SRR1645142,2012-11,,human,Homo sapiens,SAMN03168513,
SRR1645195,2012-11,,human,Homo sapiens,SAMN03168584,
SRR1645203,2012-07,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03168587,
SRR1645210,2012-08,United Kingdom: Wales,human,Homo sapiens,SAMN03168599,
SRR1645245,2013-08,United Kingdom: Wales,,,SAMN03168639,
SRR1645366,2012-03,United Kingdom: Wales,human,Homo sapiens,SAMN03168749,
SRR1645376,2013-08,United Kingdom: Wales,human,Homo sapiens,SAMN03168759,
SRR1645392,2012-10,United Kingdom: South of England,human,,SAMN03168776,
SRR1645425,2012-10,United Kingdom: North of England,human,Homo sapiens,SAMN03168785,
SRR1645429,2012-05,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03168787,
SRR1645433,2012-06,,,Homo sapiens,SAMN03168793,
SRR1645471,2012-09,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03168829,
SRR1645542,,United Kingdom: Wales,human,Homo sapiens,SAMN03168848,
SRR1645552,2012-07,United Kingdom: South of England,human,Homo sapiens,SAMN03168854,
SRR1645599,,United Kingdom: North of England,human,Homo sapiens,SAMN03168901,
SRR1645608,2012-09,United Kingdom: South of England,human,Homo sapiens,SAMN03168960,
SRR1645615,,United Kingdom: South of England,human,Homo sapiens,SAMN03168966,
SRR1645618,2013-08,United Kingdom: Wales,human,Homo sapiens,SAMN03168967,
SRR1645642,2012-10,United Kingdom: Wales,,Homo sapiens,SAMN03168970,
SRR1645650,2013-08,,human,Homo sapiens,SAMN03168978,
SRR1645725,2013-08,United Kingdom: Wales,human,Homo sapiens,SAMN03168988,
SRR1645726,2012-01,United Kingdom: North of England,human,,SAMN03168990,
SRR1645732,,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03168997,
SRR1645735,2013-07,United Kingdom: Wales,human,,SAMN03169000,
SRR1645740,2012-03,United Kingdom: Wales,human,,SAMN03169004,
SRR1645745,2013-08,United Kingdom: Wales,human,Homo sapiens,SAMN03169008,
SRR1645759,2012-03,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03169024,
SRR1645799,2012-08,missing,human,,SAMN03169063,
SRR1645803,2013-08,United Kingdom: Wales,human,Homo sapiens,SAMN03169067,
SRR1645831,2012-04,United Kingdom: North of England,human,Homo sapiens,SAMN03169097,
SRR1645836,2012-10,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03169102,
SRR1645859,2012-10,United Kingdom: North of England,human,,SAMN03169125,
SRR1645884,,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03169172,
SRR1645908,2013-08,,human,Homo sapiens,SAMN03169197,
SRR1645937,2012-05,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03169237,
SRR1645941,2012-01,United Kingdom: London,human,Homo sapiens,SAMN03169243,
SRR1645946,2012-05,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03169247,
SRR1645952,2012-10,United Kingdom: Midlands and East of England,food,,SAMN03169266,
SRR1645956,2012-01,United Kingdom: South of England,human,Homo sapiens,SAMN03169267,
SRR1645967,2012-12,United Kingdom: South of England,,Homo sapiens,SAMN03169280,
SRR1645994,2013-08,United Kingdom: Wales,human,Homo sapiens,SAMN03169310,
SRR1646012,2012-01,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03169328,
SRR1646017,2012-07,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03169333,
SRR1646020,2012-03,United Kingdom: South of England,,Homo sapiens,SAMN03169336,
SRR1646062,2012-10,United Kingdom: South of England,,Homo sapiens,SAMN03169394,
SRR1646063,2012-09,United Kingdom: Wales,human,Homo sapiens,SAMN03169397,
SRR1646092,2012-06,United Kingdom: South of England,human,Homo sapiens,SAMN03169441,
SRR1646154,2012-01,United Kingdom: South of England,human,Homo sapiens,SAMN03169519,
SRR1646177,2012-06,United Kingdom: London,human,Homo sapiens,SAMN03169543,
SRR1646233,2012-04,missing,,Homo sapiens,SAMN03169573,
SRR1646248,2012-02,missing,human,Homo sapiens,SAMN03169589,
SRR1646253,,,human,Homo sapiens,SAMN03169594,
SRR1646268,2013-08,United Kingdom: Wales,human,Homo sapiens,SAMN03169604,
SRR1646348,2012-05,United Kingdom: Wales,human,Homo sapiens,SAMN03169633,
SRR1646359,2012-06,United Kingdom: South of England,human,Homo sapiens,SAMN03169646,
SRR1646361,2012-02,,human,Homo sapiens,SAMN03169649,
SRR1646365,2012-09,United Kingdom: London,human,Homo sapiens,SAMN03169654,
SRR1646369,2012-07,United Kingdom: London,human,Homo sapiens,SAMN03169651,
SRR1646382,2012-03,,human,Homo sapiens,SAMN03169681,
SRR1646384,2012-01,United Kingdom: North of England,human,Homo sapiens,SAMN03169680,
SRR16468295,,United Kingdom: United Kingdom,human,Homo sapiens,SAMN22370968,
SRR16477497,missing,USA,missing,missing,SAMN22377479,
SRR16480112,missing,,missing,missing,SAMN22403933,
SRR16481204,,USA,missing,missing,SAMN22405503,
SRR16481876,,USA,missing,missing,SAMN22405772,
SRR16482966,2021,USA,missing,missing,SAMN22406900,
SRR16484627,,USA,missing,,SAMN22413687,
SRR16490628,2021-10,United Kingdom: United Kingdom,human,Homo sapiens,SAMN22415764,
SRR16491263,missing,USA,missing,missing,SAMN22416829,
SRR16491298,,missing,,missing,SAMN22416848,
SRR16491307,missing,USA,missing,missing,SAMN22416861,
SRR16491316,2021,missing,missing,missing,SAMN22416871,
SRR16505259,missing,missing,missing,missing,SAMN22442357,
SRR16506449,missing,USA,missing,missing,SAMN22443179,
SRR16506856,9/2/2021,USA:NC,Intestine(Sus scrofa domesticus),,SAMN22208255,
SRR16506857,11/2/2021,USA:IA,,,SAMN22208254,
SRR16506867,4/2/2021,USA:MN,Colon(Sus scrofa domesticus),,SAMN22208263,
SRR16506869,6/1/2021,USA:IA,Intestine(Sus scrofa domesticus),,SAMN22208252,
SRR16511095,missing,USA,missing,missing,SAMN04317269,
