#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	Min-same	Min-diff	BioSample	Assembly	Computed types
Salmonella enterica	180549	"180549","180549.biosample","SRS1372003"	Salmonella Typhimurium - monophasic	PDT000122876.2	2016-04-02T04:11:23Z	United Kingdom: United Kingdom	human	clinical	0	0	SAMN04601089	GCA_010669385.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	164696	"164696","164696.biosample","SRS1371999"	Salmonella Typhimurium - monophasic	PDT000122878.2	2016-04-02T04:11:23Z	United Kingdom: United Kingdom	human	clinical	3	10	SAMN04601091	GCA_010669585.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	199795	"199795","199795.biosample","SRS1372030"	Typhimurium	PDT000122911.2	2016-04-02T04:11:24Z	United Kingdom: United Kingdom	human	clinical	0	3	SAMN04601133	GCA_008880785.1	antigen_formula=-:-:-,serotype=I -:-:-
Salmonella enterica	194260	"194260","194260.biosample","SRS1372039"	Salmonella Typhimurium - monophasic	PDT000122913.2	2016-04-02T04:11:24Z	United Kingdom: United Kingdom	human	clinical	0	20	SAMN04601135	GCA_010674125.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	193302	"193302","193302.biosample","SRS1372037"	Salmonella Typhimurium - monophasic	PDT000122915.2	2016-04-02T04:11:24Z	United Kingdom: United Kingdom	human	clinical	1	1	SAMN04601137	GCA_010547465.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS246850","Styph-0909R12120"		PDT000124188.2	2016-04-09T15:11:01Z						SAMEA1906824		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	CFSAN035135	"CFSAN035135","SF20-4","SRS1399404"	Enteritidis	PDT000125595.2	2016-04-15T23:10:58Z	Chile	feces (Sus scrofa)	environmental/other	3	16	SAMN03800238	GCA_008882345.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	CFSAN035136	"CFSAN035136","SF20-8","SRS1399408"	Enteritidis	PDT000125596.2	2016-04-15T23:10:58Z	Chile	feces (Gallus gallus domesticus)	environmental/other	2	15	SAMN03800239	GCA_008855585.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	CFSAN035137	"CFSAN035137","SF20-2","SRS1399423"	Enteritidis	PDT000125605.2	2016-04-15T23:10:58Z	Chile	feces (Gallus gallus domesticus)	environmental/other	1	13	SAMN03800240	GCA_008855705.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	CFSAN035138	"CFSAN035138","SF20-5","SRS1399431"	Enteritidis	PDT000125606.2	2016-04-15T23:10:58Z	Chile	feces (Anas platyrhynchos domesticus)	environmental/other	2	15	SAMN03800241	GCA_008855725.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	CFSAN045313	"CFSAN045313","NK220.1","SRS1416384"	Typhimurium	PDT000128104.2	2016-04-28T16:11:42Z	Thailand	pork	environmental/other	24	12	SAMN04431449	GCA_008837175.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ADRDL15-25872	"ADRDL15-25872","CFSAN050807","SRS1473358"		PDT000133358.2	2016-05-31T02:15:34Z	USA:NV	intestine (Bos taurus)	environmental/other	6	1	SAMN04993569	GCA_006901765.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS002655	"PNUSAS002655","SRS1540792"	Typhimurium	PDT000137052.3	2016-07-05T20:14:40Z	USA	stool	clinical	9	8	SAMN05291972	GCA_009313275.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS002784	"PNUSAS002784","SRS1561534"	4,[5],12:i:-	PDT000137893.2	2016-07-13T20:16:38Z	USA	stool	clinical	0	9	SAMN05357703	GCA_010733715.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS002918	"PNUSAS002918","SRS1570072"	4,[5],12:i:-	PDT000139160.2	2016-07-19T15:21:23Z	USA	stool	clinical	9	11	SAMN05382329	GCA_010396345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS003372	"PNUSAS003372","SRS1658942"		PDT000146206.2	2016-08-30T19:19:11Z	USA		clinical	9	11	SAMN05525307	GCA_006909305.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS003618	"PNUSAS003618","SRS1673186"	4,[5],12:i:-	PDT000147522.2	2016-09-06T20:17:11Z	USA	stool	clinical	11	16	SAMN05714562	GCA_011429375.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS003607	"PNUSAS003607","SRS1677091"	4,[5],12:i:-	PDT000147889.2	2016-09-07T17:16:50Z	USA	stool	clinical	13	13	SAMN05714092	GCA_010547965.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1607518	"FSIS1607518","SRS1685639"	4,[5],12:i:-	PDT000148540.2	2016-09-10T00:16:47Z	USA:DE	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	5	2	SAMN05757197	GCA_010374005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS003750	"PNUSAS003750","SRS1713159"	4,[5],12:i:-	PDT000150461.2	2016-09-26T18:17:23Z	USA	stool	clinical	14	14	SAMN05790826	GCA_010618565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1607966	"FSIS1607966","SRS1753194"	4,[5],12:i:-	PDT000153123.2	2016-10-20T02:18:37Z	USA:NJ	animal-swine-market swine	environmental/other	17	0	SAMN05928261	GCA_010737215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004018	"PNUSAS004018","SRS1759381"	4,[5],12:i:-	PDT000154048.2	2016-10-25T18:20:22Z	USA	stool	clinical	6	4	SAMN05930762	GCA_010543295.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS003987	"PNUSAS003987","SRS1759387"	4,[5],12:i:-	PDT000154054.2	2016-10-25T18:20:22Z	USA	stool	clinical	3	5	SAMN05930763	GCA_011398255.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004968	"PNUSAS004968","SRS1781448"		PDT000156684.2	2016-11-05T00:19:15Z	USA		clinical	2	3	SAMN05957709	GCA_006915415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-0584	"2014AM-0584","SRS1629338"		PDT000161135.2	2016-11-16T23:20:28Z	USA		clinical	8	8	SAMN05596325	GCA_005976905.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1248	"2014AM-1248","SRS1629353"		PDT000161147.2	2016-11-16T23:20:29Z	USA		clinical	13	15	SAMN05596355	GCA_008525695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3344	"2014AM-3344","SRS1629198"		PDT000161167.2	2016-11-16T23:20:33Z	USA		clinical	4	6	SAMN05596121	GCA_006038335.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3297	"2014AM-3297","SRS1759250"		PDT000161385.2	2016-11-16T23:21:10Z	USA		clinical	4	4	SAMN05941548	GCA_006038935.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005652	"PNUSAS005652","SRS1820643"	4,[5],12:i:-	PDT000163115.3	2016-11-28T18:31:55Z	USA	stool	clinical	1	8	SAMN06045448	GCA_010684005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1608772	"FSIS1608772","SRS1847087"	4,[5],12:i:-	PDT000168435.2	2016-12-09T06:31:26Z	USA:TX	animal-cattle-dairy cow	environmental/other	2	4	SAMN06127077	GCA_010394285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005611	"PNUSAS005611","SRS1860158"	4,[5],12:i:-	PDT000172003.2	2016-12-14T20:32:56Z	USA	stool	clinical	0	1	SAMN06072229	GCA_010427345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005746	"PNUSAS005746","SRS1874923"	4,[5],12:i:-	PDT000174066.2	2016-12-22T19:27:25Z	USA	stool	clinical	7	21	SAMN06164376	GCA_010568085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2016K-1272	"2016K-1272","SRS1912615"	4,[5],12:i:-	PDT000177152.2	2017-01-10T17:30:36Z	USA	stool	clinical	3	0	SAMN06214766	GCA_010373045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	272514	"272514","272514.biosample","SRS1932840"	Salmonella Typhimurium - monophasic	PDT000179517.2	2017-01-22T05:35:12Z	United Kingdom: United Kingdom	human	clinical	4	18	SAMN06247260	GCA_010441695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	272510	"272510","272510.biosample","SRS1932922"	Salmonella Typhimurium - monophasic	PDT000179550.2	2017-01-22T05:35:19Z	United Kingdom: United Kingdom	human	clinical	9	9	SAMN06247304	GCA_010394635.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	121455	"121455","121455.biosample","SRS1933074"	Typhimurium	PDT000179745.2	2017-01-22T05:35:58Z	United Kingdom: United Kingdom	human	clinical	2	2	SAMN06247491	GCA_009132505.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	280659	"280659","280659.biosample","SRS1933181"	Salmonella Typhimurium - monophasic	PDT000179853.2	2017-01-22T05:36:20Z	United Kingdom: United Kingdom	human	clinical	1	2	SAMN06247599	GCA_010690625.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	287742	"287742","287742.biosample","SRS1933196"	Salmonella Typhimurium - monophasic	PDT000179870.2	2017-01-22T05:36:23Z	United Kingdom: United Kingdom	human	clinical	4	12	SAMN06247623	GCA_010371625.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	138386	"138386","138386.biosample","SRS1933239"	Typhimurium	PDT000179912.2	2017-01-22T05:36:31Z	United Kingdom: United Kingdom	human	clinical	3	3	SAMN06247668	GCA_009133165.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	273494	"273494","273494.biosample","SRS1933282"	Salmonella Typhimurium - monophasic	PDT000179950.2	2017-01-22T05:36:38Z	United Kingdom: United Kingdom	human	clinical	0	13	SAMN06247694	GCA_011112635.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	287555	"287555","287555.biosample","SRS1933328"	Salmonella Typhimurium - monophasic	PDT000179994.2	2017-01-22T05:36:46Z	United Kingdom: United Kingdom	human	clinical	14	22	SAMN06247738	GCA_010751775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	285682	"285682","285682.biosample","SRS1933337"	Salmonella Typhimurium - monophasic	PDT000180003.2	2017-01-22T05:36:48Z	United Kingdom: United Kingdom	human	clinical	1	15	SAMN06247743	GCA_010556625.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	323108	"323108","323108.biosample","SRS1933565"	Salmonella Typhimurium - monophasic	PDT000180225.2	2017-01-22T05:37:31Z	United Kingdom: United Kingdom	human	clinical	0	5	SAMN06247969	GCA_010538895.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	261931	"261931","261931.biosample","SRS1933602"	Salmonella Typhimurium - monophasic	PDT000180262.2	2017-01-22T05:37:37Z	United Kingdom: United Kingdom	human	clinical	0	13	SAMN06248011	GCA_011115035.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	168514	"168514","168514.biosample","SRS1933635"	Salmonella Typhimurium - monophasic	PDT000180296.2	2017-01-22T05:37:44Z	United Kingdom: United Kingdom	human	clinical	10	21	SAMN06248041	GCA_010749005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	138382	"138382","138382.biosample","SRS1933662"	Typhimurium	PDT000180329.2	2017-01-22T05:37:51Z	United Kingdom: United Kingdom	human	clinical	0	12	SAMN06248075	GCA_009144305.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	188179	"188179","188179.biosample","SRS1933677"	Salmonella Typhimurium - monophasic	PDT000180341.2	2017-01-22T05:37:53Z	United Kingdom: United Kingdom	human	clinical	1	1	SAMN06248094	GCA_010396845.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	285863	"285863","285863.biosample","SRS1946737"	Salmonella Typhimurium - monophasic	PDT000182237.2	2017-01-30T05:29:35Z	United Kingdom: United Kingdom	human	clinical	5	11	SAMN06278229	GCA_010519835.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	285689	"285689","285689.biosample","SRS1947130"	Salmonella Typhimurium - monophasic	PDT000182495.2	2017-01-30T05:30:22Z	United Kingdom: United Kingdom	human	clinical	0	23	SAMN06278489	GCA_010410225.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	285862	"285862","285862.biosample","SRS1947287"	Typhimurium	PDT000182555.2	2017-01-30T05:30:32Z	United Kingdom: United Kingdom	human	clinical	0	11	SAMN06278554	GCA_009035305.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	272487	"272487","272487.biosample","SRS1947464"	Typhimurium	PDT000182797.2	2017-01-30T05:31:11Z	United Kingdom: United Kingdom	human	clinical	0	11	SAMN06278808	GCA_009081785.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	313212	"313212","313212.biosample","SRS1947708"	Salmonella Typhimurium - monophasic	PDT000182918.2	2017-01-30T05:31:32Z	United Kingdom: United Kingdom	human	clinical	1	15	SAMN06279090	GCA_010752375.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS006978	"PNUSAS006978","SRS1959420"	4,[5],12:i:-	PDT000185612.2	2017-02-06T18:35:01Z	USA	stool	clinical	7	7	SAMN06288340	GCA_011429075.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"PNUSAS007436","SRS1964097"	Typhimurium	PDT000187106.2	2017-02-14T17:39:17Z	USA	stool	clinical	0	18	SAMN06298829	GCA_009080145.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	PNUSAS008036	"PNUSAS008036","SRS1972898"	4,[5],12:i:-	PDT000187480.2	2017-02-14T17:40:25Z	USA	stool	clinical	8	8	SAMN06310384	GCA_010674565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS008403	"PNUSAS008403","SRS2046399"	4,[5],12:i:-	PDT000192915.2	2017-03-15T03:37:48Z	USA	blood	clinical	1	9	SAMN06464605	GCA_010692025.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS009484	"PNUSAS009484","SRS2060497"	Serotype pending	PDT000195361.2	2017-03-20T18:35:11Z	USA	stool	clinical	10	13	SAMN06547378	GCA_009165245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	BCW_5843	"BCW_5843","SRS855404"		PDT000196734.1	2017-03-21T16:07:21Z		culture				SAMN03359687	GCA_002052065.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	BCW_5851	"BCW_5851","SRS855397"		PDT000196760.1	2017-03-21T16:17:05Z		culture				SAMN03359695	GCA_002052775.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	BCW_4360	"BCW_4360","SRS854166"		PDT000196947.1	2017-03-21T17:05:32Z		culture				SAMN03358064	GCA_002057005.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	PNUSAS010064	"PNUSAS010064","SRS2075922"	4,[5],12:i:-	PDT000198166.2	2017-03-28T20:40:54Z	USA	stool	clinical	0	3	SAMN06611239	GCA_008527495.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	PNUSAS009331	"PNUSAS009331","SRS2095309"		PDT000199096.2	2017-04-03T23:01:41Z	USA		clinical	5	5	SAMN06661486	GCA_005993065.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS010364	"PNUSAS010364","SRS2115197"	4,[5],12:i:-	PDT000201251.2	2017-04-11T19:58:54Z	USA		clinical	8	8	SAMN06690249	GCA_010468465.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1710756	"FSIS1710756","SRS2121332"	4,[5],12:i:-	PDT000201838.2	2017-04-14T09:41:26Z	USA:KY	Product-Raw-Intact-Pork	environmental/other	11	11	SAMN06710558	GCA_010551565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	R9_3269_R1	"HUM_TYPH_WA_08_R9_3269_R1","R9_3269_R1","SRS1245528"	Typhimurium	PDT000203035.1	2017-04-13T20:15:40Z	USA: Washington	stool	clinical	3	15	SAMN04394784	GCA_002091285.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	PNUSAS012256	"PNUSAS012256","SRS2152762"	4,[5],12:i:-	PDT000205806.2	2017-04-29T16:13:42Z	USA	stool	clinical	16	23	SAMN06828240	GCA_010761735.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"PNUSAS012190","SRS2152949"	4,[5],12:i:-	PDT000205836.2	2017-04-29T16:13:48Z	USA	stool	clinical	6	3	SAMN06812053	GCA_010685315.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"PNUSAS012396","SRS2163530"	Typhimurium	PDT000206686.2	2017-05-03T15:05:04Z	USA	blood	clinical	0	18	SAMN06847828	GCA_009213485.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	PNUSAS012632	"PNUSAS012632","SRS2165993"	4,[5],12:i:-	PDT000207035.2	2017-05-04T21:14:40Z	USA	stool	clinical	1	19	SAMN06854169	GCA_010684425.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS012591	"PNUSAS012591","SRS2166068"	4,[5],12:i:-	PDT000207086.2	2017-05-04T21:14:49Z	USA	stool	clinical	0	7	SAMN06847855	GCA_010763895.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS012627	"PNUSAS012627","SRS2166081"	4,[5],12:i:-	PDT000207098.2	2017-05-04T21:14:51Z	USA	stool	clinical	1	18	SAMN06854164	GCA_011116615.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS012593	"PNUSAS012593","SRS2166142"	4,[5],12:i:-	PDT000207157.2	2017-05-04T21:15:01Z	USA	stool	clinical	0	7	SAMN06847856	GCA_011117535.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211667	"211667","211667.biosample","SRS2202624"	Salmonella Typhimurium - monophasic	PDT000208530.2	2017-05-16T04:55:08Z	United Kingdom: United Kingdom	Enviromental	environmental/other	1	2	SAMN07125386	GCA_010684285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211687	"211687","211687.biosample","SRS2202667"	Salmonella Typhimurium - monophasic	PDT000208531.2	2017-05-16T04:55:08Z	United Kingdom: United Kingdom	Enviromental	environmental/other	0	0	SAMN07125389	GCA_010507695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211680	"211680","211680.biosample","SRS2202668"	Salmonella Typhimurium - monophasic	PDT000208532.2	2017-05-16T04:55:09Z	United Kingdom: United Kingdom	Enviromental	environmental/other	1	3	SAMN07125390	GCA_010545285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	160836	"160836","160836.biosample","SRS2202669"	Salmonella Typhimurium - monophasic	PDT000208533.2	2017-05-16T04:55:09Z	United Kingdom: United Kingdom	human	clinical	1	1	SAMN07125400	GCA_010552525.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211684	"211684","211684.biosample","SRS2202670"	Salmonella Typhimurium - monophasic	PDT000208534.2	2017-05-16T04:55:09Z	United Kingdom: United Kingdom	Enviromental	environmental/other	0	0	SAMN07125391	GCA_011414275.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211685	"211685","211685.biosample","SRS2202671"	Salmonella Typhimurium - monophasic	PDT000208535.2	2017-05-16T04:55:09Z	United Kingdom: United Kingdom	Enviromental	environmental/other	0	0	SAMN07125392	GCA_010763655.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	195840	"195840","195840.biosample","SRS2202672"	Salmonella Typhimurium - monophasic	PDT000208536.2	2017-05-16T04:55:10Z	United Kingdom: United Kingdom	human	clinical	0	0	SAMN07125413	GCA_011117635.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211665	"211665","211665.biosample","SRS2202673"	Salmonella Typhimurium - monophasic	PDT000208537.2	2017-05-16T04:55:10Z	United Kingdom: United Kingdom	Enviromental	environmental/other	2	3	SAMN07125394	GCA_010764215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211674	"211674","211674.biosample","SRS2202674"	Salmonella Typhimurium - monophasic	PDT000208538.2	2017-05-16T04:55:10Z	United Kingdom: United Kingdom	Enviromental	environmental/other	0	0	SAMN07125393	GCA_011415035.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211676	"211676","211676.biosample","SRS2202675"	Salmonella Typhimurium - monophasic	PDT000208539.2	2017-05-16T04:55:10Z	United Kingdom: United Kingdom	Enviromental	environmental/other	0	0	SAMN07125401	GCA_011414795.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	205639	"205639","205639.biosample","SRS2202676"	Salmonella Typhimurium - monophasic	PDT000208540.2	2017-05-16T04:55:11Z	United Kingdom: United Kingdom	Enviromental	environmental/other	0	0	SAMN07125399	GCA_011002315.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211679	"211679","211679.biosample","SRS2202677"	Salmonella Typhimurium - monophasic	PDT000208541.2	2017-05-16T04:55:11Z	United Kingdom: United Kingdom	Enviromental	environmental/other	2	2	SAMN07125396	GCA_010684505.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	194246	"194246","194246.biosample","SRS2202678"	Salmonella Typhimurium - monophasic	PDT000208542.2	2017-05-16T04:55:12Z	United Kingdom: United Kingdom		environmental/other	0	0	SAMN07125412	GCA_010765415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	211673	"211673","211673.biosample","SRS2202680"	Salmonella Typhimurium - monophasic	PDT000208543.2	2017-05-16T04:55:13Z	United Kingdom: United Kingdom	Enviromental	environmental/other	1	1	SAMN07125397	GCA_010384565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
