#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
ERR3636294,NODE_159_length_280_cov_1.075556,10,163,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR3636294,NODE_72_length_3134_cov_133.556674,2254,2384,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR3636294,NODE_76_length_2826_cov_103.743775,2686,2798,-,Col440I_1,2-114/114,===============,0/0,99.12,92.92,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR3864789,NODE_33_length_10880_cov_93.682679,6330,6460,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR3864789,NODE_40_length_5393_cov_135.505620,2586,2705,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR3864789,NODE_42_length_3806_cov_328.800587,1596,1749,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR3901228,NODE_32_length_22635_cov_115.338618,16166,16539,+,IncX1_1,1-374/374,===============,0/0,100.00,98.93,plasmidfinder,EU370913,IncX1_1__EU370913,
ERR3901228,NODE_43_length_3806_cov_1042.186617,3428,3581,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR3901232,NODE_43_length_5445_cov_166.218000,106,479,-,IncX1_1,1-374/374,===============,0/0,100.00,98.93,plasmidfinder,EU370913,IncX1_1__EU370913,
ERR3901232,NODE_46_length_3806_cov_1294.760331,1495,1648,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR3901351,NODE_18_length_82511_cov_67.854189,16654,16793,+,IncI1_1_Alpha,1-138/142,========/======,2/2,97.18,90.71,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
ERR3901779,NODE_43_length_4121_cov_1525.830300,2889,3093,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR3901779,NODE_57_length_742_cov_1.276565,251,402,-,Col156_1,1-152/154,===============,0/0,98.70,98.03,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR3901779,NODE_79_length_392_cov_1.406528,172,364,+,ColpVC_1,1-193/193,===============,0/0,100.00,96.89,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR3901836,NODE_182_length_241_cov_1.575269,1,107,+,Col440I_1,6-112/114,===============,0/0,93.86,88.78,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR3901836,NODE_42_length_5027_cov_952.186042,4887,4999,-,Col440I_1,2-114/114,===============,0/0,99.12,92.92,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR3901836,NODE_44_length_4466_cov_501.119701,1,119,+,ColRNAI_1,13-130/130,.=======/======,1/1,90.77,89.92,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR3901836,NODE_46_length_3885_cov_769.706789,130,239,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR3901861,NODE_82_length_259_cov_2.220588,7,137,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR3901890,NODE_39_length_4121_cov_596.240039,3204,3408,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR3901898,NODE_38_length_4121_cov_707.971225,2262,2466,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR3901898,NODE_68_length_318_cov_1.231939,207,317,-,Col440I_1,1-110/114,========/======,1/1,96.49,84.69,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR3901898,NODE_81_length_252_cov_1.431472,56,165,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR3901898,NODE_97_length_215_cov_1.925000,1,131,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR3902019,NODE_272_length_208_cov_1.058824,21,151,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.02,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR3902061,NODE_43_length_4473_cov_322.997510,18,128,+,Col440I_1,1-111/114,===============,0/0,97.37,94.59,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR3902061,NODE_43_length_4473_cov_322.997510,3534,3816,+,Col440II_1,2-281/282,========/======,1/3,99.29,82.33,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
ERR3902061,NODE_46_length_3660_cov_459.441331,18,127,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR3902481,NODE_40_length_5930_cov_202.912511,5147,5266,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR3902481,NODE_44_length_3806_cov_287.310584,792,945,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR3902502,NODE_38_length_4121_cov_472.470733,275,479,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR3902506,NODE_37_length_5929_cov_238.029111,5146,5265,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR3902506,NODE_41_length_3806_cov_306.727806,3148,3301,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR3902510,NODE_43_length_4121_cov_524.852435,175,379,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR4229417,NODE_43_length_3885_cov_656.546214,3537,3646,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR4400225,NODE_23_length_56497_cov_21.180681,37686,37945,-,IncFII(pHN7A8)_1_pHN7A8,1-260/260,===============,0/0,100.00,98.08,plasmidfinder,JN232517,IncFII(pHN7A8)_1_pHN7A8_JN232517,
ERR4775371,NODE_30_length_39755_cov_128.816725,30528,30788,-,IncFII_1,1-261/261,===============,0/0,100.00,100.00,plasmidfinder,AY458016,IncFII_1__AY458016,
ERR4775371,NODE_52_length_1564_cov_2021.380865,1288,1480,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR4832891,NODE_163_length_5132_cov_712.143620,2876,3006,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR4832891,NODE_267_length_408_cov_2.752266,92,205,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR4832891,NODE_3_length_97143_cov_40.749552,78395,78536,-,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
ERR4832894,NODE_17_length_97680_cov_75.657982,18669,18810,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
ERR4832894,NODE_82_length_5132_cov_1744.766568,2953,3083,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR4832927,NODE_63_length_26256_cov_110.880362,15922,16063,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,99.30,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
ERR6753103,NODE_50_length_4650_cov_887.591424,1783,1913,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR6753103,NODE_51_length_4404_cov_1755.169234,3320,3450,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR6753103,NODE_55_length_3885_cov_714.546214,421,530,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR7197680,NODE_82_length_3885_cov_961.657963,1853,1962,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR7197683,NODE_69_length_2313_cov_1032.612046,531,640,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR7197703,NODE_98_length_506_cov_792.674058,261,370,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR769313,NODE_52_length_4121_cov_386.503197,1560,1764,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR769322,NODE_45_length_4121_cov_368.625430,2052,2256,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR769329,NODE_29_length_51047_cov_78.514512,13364,13783,-,IncHI1A_1,1-420/420,===============,0/0,100.00,99.76,plasmidfinder,AF250878,IncHI1A_1__AF250878,
ERR769329,NODE_29_length_51047_cov_78.514512,26860,27399,+,IncHI1B(R27)_1_R27,1-540/540,===============,0/0,100.00,100.00,plasmidfinder,AF250878,IncHI1B(R27)_1_R27_AF250878,
ERR769329,NODE_52_length_4121_cov_613.517216,127,331,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR769329,NODE_54_length_3524_cov_70.854137,2658,3045,-,IncFIA(HI1)_1_HI1,1-388/388,===============,0/0,100.00,100.00,plasmidfinder,AF250878,IncFIA(HI1)_1_HI1_AF250878,
ERR769344,NODE_48_length_4121_cov_778.629365,2739,2943,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR9079600,NODE_22_length_92066_cov_60.535534,39404,40288,+,p0111_1,1-885/885,===============,0/0,100.00,98.87,plasmidfinder,AP010962,p0111_1__AP010962,
ERR9287936,NODE_49_length_3885_cov_2451.497650,3246,3355,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR9288070,NODE_16_length_92013_cov_29.574926,78080,78964,-,p0111_1,1-885/885,===============,0/0,100.00,98.87,plasmidfinder,AP010962,p0111_1__AP010962,
ERR9288071,NODE_46_length_35423_cov_63.608488,19914,20543,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
ERR9288071,NODE_46_length_35423_cov_63.608488,34197,34791,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
ERR9288071,NODE_67_length_7312_cov_62.090120,6892,7218,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
ERR9288071,NODE_75_length_4211_cov_223.020212,4116,4211,-,Col440I_1,16-111/114,..=============,0/0,84.21,88.54,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR9288071,NODE_77_length_4128_cov_143.769212,1924,2054,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,89.31,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR9288071,NODE_82_length_2786_cov_213.198828,403,512,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR9288071,NODE_83_length_2044_cov_183.205128,5,197,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.96,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR9288191,NODE_16_length_92014_cov_36.878109,80034,80918,+,p0111_1,1-885/885,===============,0/0,100.00,98.87,plasmidfinder,AP010962,p0111_1__AP010962,
ERR9671871,NODE_20_length_100896_cov_86.495632,11787,12416,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
ERR9671871,NODE_20_length_100896_cov_86.495632,26071,26665,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
ERR9671871,NODE_20_length_100896_cov_86.495632,27284,27610,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
ERR9671871,NODE_30_length_59948_cov_237.366604,39302,39560,-,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.00,100.00,plasmidfinder,CP003035,IncFII(29)_1_pUTI89_CP003035,
ERR9717482,NODE_19_length_92014_cov_94.041345,52854,53738,-,p0111_1,1-885/885,===============,0/0,100.00,98.87,plasmidfinder,AP010962,p0111_1__AP010962,
ERR9717482,NODE_50_length_3809_cov_1768.913426,792,945,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR9723866,NODE_20_length_92014_cov_90.141030,90758,91642,-,p0111_1,1-885/885,===============,0/0,100.00,98.87,plasmidfinder,AP010962,p0111_1__AP010962,
ERR9783113,NODE_20_length_92014_cov_52.114377,41231,42115,-,p0111_1,1-885/885,===============,0/0,100.00,98.87,plasmidfinder,AP010962,p0111_1__AP010962,
ERR9799435,NODE_21_length_92014_cov_43.971846,51708,52592,+,p0111_1,1-885/885,===============,0/0,100.00,98.87,plasmidfinder,AP010962,p0111_1__AP010962,
ERR9820416,NODE_20_length_92014_cov_35.028328,52854,53738,-,p0111_1,1-885/885,===============,0/0,100.00,98.87,plasmidfinder,AP010962,p0111_1__AP010962,
ERR9820416,NODE_40_length_30533_cov_72.077728,18452,18606,+,IncB/O/K/Z_2,1-154/160,========/======,3/3,95.62,94.87,plasmidfinder,GU256641,IncB/O/K/Z_2__GU256641,
ERR9820428,NODE_178_length_336_cov_820.174377,241,336,-,Col440I_1,16-111/114,..=============,0/0,84.21,88.54,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR9820428,NODE_22_length_73788_cov_33.258948,9382,9643,+,IncFII(S)_1,1-262/262,===============,0/0,100.00,100.00,plasmidfinder,CP000858,IncFII(S)_1__CP000858,
ERR9820428,NODE_22_length_73788_cov_33.258948,24735,25377,-,IncFIB(S)_1,1-643/643,===============,0/0,100.00,100.00,plasmidfinder,FN432031,IncFIB(S)_1__FN432031,
ERR9820428,NODE_81_length_5809_cov_128.967848,435,717,-,Col440II_1,2-281/282,========/======,1/3,99.29,81.27,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
ERR9820428,NODE_81_length_5809_cov_128.967848,5458,5567,-,Col440I_1,1-110/114,===============,0/0,96.49,94.55,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR9820428,NODE_90_length_4420_cov_469.632990,2068,2198,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,89.31,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR9820428,NODE_97_length_3660_cov_947.843551,3534,3643,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR9821367,NODE_49_length_4211_cov_380.059192,1,96,+,Col440I_1,16-111/114,..=============,0/0,84.21,88.54,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR9821367,NODE_53_length_3885_cov_416.805483,438,547,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR9821367,NODE_54_length_3690_cov_203.977717,3592,3690,-,Col440I_1,16-114/114,..=============,0/0,86.84,87.88,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR9821367,NODE_76_length_492_cov_537.620137,384,492,+,ColRNAI_1,1-109/130,=============..,0/0,83.85,91.74,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR10003371,NODE_77_length_3907_cov_2810.410705,2175,2284,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10003414,NODE_154_length_3907_cov_791.567363,3794,3903,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10003420,NODE_59_length_5540_cov_297.522790,4835,4988,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR10003420,NODE_61_length_4710_cov_436.497949,2695,2825,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR10015231,NODE_41_length_3907_cov_855.589034,2806,2915,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10031603,NODE_37_length_36070_cov_80.902846,5554,5875,-,IncI2_1_Delta,1-316/316,========/======,1/6,100.00,97.83,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR10071622,NODE_58_length_3907_cov_1298.336292,3634,3743,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10088411,NODE_54_length_3907_cov_3000.026632,2014,2123,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10133396,NODE_46_length_6117_cov_162.677004,2897,3025,+,ColRNAI_1,1-128/130,========/======,1/1,98.46,86.05,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR10133396,NODE_53_length_2144_cov_573.762087,1532,1764,-,Col(BS512)_1,1-233/233,===============,0/0,100.00,100.00,plasmidfinder,NC_010656,Col(BS512)_1__NC_010656,
SRR10133404,NODE_45_length_17386_cov_16.583579,5645,5971,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR10133404,NODE_45_length_17386_cov_16.583579,6590,7184,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR10133404,NODE_60_length_5823_cov_14.231103,3570,4199,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR10152552,NODE_39_length_30836_cov_18.936929,138,464,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR10152552,NODE_39_length_30836_cov_18.936929,1083,1677,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR10152552,NODE_39_length_30836_cov_18.936929,18448,19077,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR10152552,NODE_53_length_3983_cov_446.599078,3705,3814,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10156129,NODE_111_length_3907_cov_3309.052480,1122,1231,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10254231,NODE_49_length_4121_cov_214.728480,3787,3991,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR10267570,NODE_34_length_33254_cov_83.349489,30386,30759,+,IncX4_1,1-374/374,===============,0/0,100.00,99.73,plasmidfinder,CP002895,IncX4_1__CP002895,
SRR10267570,NODE_42_length_4670_cov_490.499891,2334,2464,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR10267570,NODE_46_length_3830_cov_469.510525,1280,1433,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR10277924,NODE_39_length_23839_cov_13.162336,17961,18276,+,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR10298124,NODE_46_length_4159_cov_1374.156786,83,284,+,Col8282_1,4-205/207,===============,0/0,97.58,89.60,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR10309621,NODE_134_length_3907_cov_1712.482507,249,358,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10310262,NODE_35_length_35554_cov_12.738084,30609,30924,+,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR10313697,NODE_47_length_4121_cov_271.768569,1832,2036,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR10326318,NODE_42_length_23092_cov_48.630030,1626,2255,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR10326318,NODE_42_length_23092_cov_48.630030,15909,16503,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR10326318,NODE_42_length_23092_cov_48.630030,17122,17448,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR10337396,NODE_46_length_3806_cov_138.021594,3271,3424,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR10337396,NODE_47_length_3311_cov_216.029484,1629,1756,-,ColRNAI_1,1-128/130,===============,0/0,98.46,89.06,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR10337396,NODE_54_length_1564_cov_320.826436,1288,1480,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR10337401,NODE_48_length_3806_cov_223.366836,3427,3580,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR10337401,NODE_54_length_1564_cov_612.255713,1288,1480,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR10341112,NODE_102_length_3907_cov_1210.855352,1997,2106,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10360793,NODE_62_length_3885_cov_279.215927,3755,3885,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,84.73,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR10360801,NODE_52_length_4121_cov_150.083620,2731,2935,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR10382553,NODE_28_length_53805_cov_69.112735,4684,4943,+,IncFII(pHN7A8)_1_pHN7A8,1-260/260,===============,0/0,100.00,98.08,plasmidfinder,JN232517,IncFII(pHN7A8)_1_pHN7A8_JN232517,
SRR10382553,NODE_42_length_6483_cov_1894.280987,520,650,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,83.21,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR10393112,NODE_50_length_4121_cov_173.653714,3384,3588,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR10412139,NODE_97_length_3907_cov_379.139426,1327,1436,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10420549,NODE_43_length_3885_cov_417.642037,3755,3885,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,84.73,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR10420549,NODE_44_length_3806_cov_307.567582,2749,2902,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR10420549,NODE_45_length_3311_cov_414.191032,1629,1756,-,ColRNAI_1,1-128/130,===============,0/0,98.46,89.06,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR10420549,NODE_46_length_2941_cov_388.155579,2801,2913,-,Col440I_1,2-114/114,===============,0/0,99.12,92.92,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR10420549,NODE_51_length_1564_cov_831.460161,1288,1480,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR10427918,NODE_49_length_3907_cov_1807.392950,2330,2439,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
