"","id","Isolation source","Year","Source","Continent"
"1373","SRR7841526","human","2018","Clinical","Europe"
"1374","SRR7842467","human","2018","Clinical","Europe"
"1375","SRR7850417","human","2018","Clinical","Europe"
"1376","SRR7850594","human","2018","Clinical","Europe"
"1377","SRR7850601","human","2018","Clinical","Europe"
"1378","SRR7850638","human","2018","Clinical","Europe"
"1379","SRR7850679","human","2018","Clinical","Europe"
"1380","SRR7865613",NA,"2018","Clinical","North America"
"1381","SRR7866926","human","2018","Clinical","Europe"
"1382","SRR7867024","human","2018","Clinical","Europe"
"1383","SRR7867026","human","2018","Clinical","Europe"
"1384","SRR7867117","human","2018","Clinical","Europe"
"1385","SRR7867118","human","2018","Clinical","Europe"
"1386","SRR7867142","human","2018","Clinical","Europe"
"1387","SRR7867162","human","2018","Clinical","Europe"
"1388","SRR7867209","human","2018","Clinical","Europe"
"1389","SRR7867234","human","2018","Clinical","Europe"
"1390","SRR7867313","human","2018","Clinical","Europe"
"1391","SRR7873910","human","2018","Clinical","Europe"
"1392","SRR7879459","human","2018","Clinical","Europe"
"1393","SRR7879558","human","2018","Clinical","Europe"
"1394","SRR7882063",NA,"2018","Clinical","North America"
"1395","SRR7888928",NA,"2018","Clinical","North America"
"1396","SRR7890209","human","2018","Clinical","Europe"
"1397","SRR7890442","human","2018","Clinical","Europe"
"1398","SRR7890481","human","2018","Clinical","Europe"
"1399","SRR7890487","human","2018","Clinical","Europe"
"1400","SRR7890521","human","2018","Clinical","Europe"
"1401","SRR7892136","human","2018","Clinical","Europe"
"1402","SRR7892180","human","2018","Clinical","Europe"
"1403","SRR7892181","human","2018","Clinical","Europe"
"1404","SRR7892231","human","2018","Clinical","Europe"
"1405","SRR7892312","human","2018","Clinical","Europe"
"1406","SRR7892327","human","2018","Clinical","Europe"
"1407","SRR7896381","animal-swine-market swine","2018","Environmental/Others","North America"
"1408","SRR7903061","human","2018","Clinical","Europe"
"1409","SRR7903081","human","2018","Clinical","Europe"
"1410","SRR7903083","human","2018","Clinical","Europe"
"1411","SRR7906274",NA,"2018","Clinical","North America"
"1412","SRR7906276",NA,"2018","Clinical","North America"
"1413","SRR7909857",NA,"2018","Clinical","North America"
"1414","SRR7910357","human","2018","Clinical","Europe"
"1415","SRR7910394","human","2018","Clinical","Europe"
"1416","SRR7911406","human","2018","Clinical","Europe"
"1417","SRR7911426","human","2018","Clinical","Europe"
"1418","SRR7911494","human","2018","Clinical","Europe"
"1419","SRR7911515","human","2018","Clinical","Europe"
"1420","SRR7946505","Product-Raw-Intact-Pork","2018","Environmental/Others","North America"
"1421","SRR7958729",NA,"2018","Clinical","North America"
"1422","SRR7958753",NA,"2018","Clinical","North America"
"1423","SRR7962235","human","2018","Clinical","Europe"
"1424","SRR7963987",NA,"2018","Clinical","North America"
"1425","SRR7965139",NA,"2018","Clinical","North America"
"1426","SRR7985811","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2018","Environmental/Others","North America"
"1427","SRR7997112","human","2018","Clinical","Europe"
"1428","SRR7998221","human","2018","Clinical","Europe"
"1429","SRR7458585","human","2018","Clinical","Europe"
"1430","SRR8030138",NA,"2018","Clinical","North America"
"1431","SRR8053976",NA,"2018","Clinical","North America"
"1432","SRR8054137",NA,"2018","Clinical","North America"
"1433","SRR8054148",NA,"2018","Clinical","North America"
"1434","SRR8084264","human","2018","Clinical","Europe"
"1435","SRR8084348","human","2018","Clinical","Europe"
"1436","SRR8098333","human","2018","Clinical","Europe"
"1437","SRR8098350","human","2018","Clinical","Europe"
"1438","SRR8098454","human","2018","Clinical","Europe"
"1439","SRR8106752","human","2018","Clinical","Europe"
"1440","SRR8106773","human","2018","Clinical","Europe"
"1441","SRR8106782","human","2018","Clinical","Europe"
"1442","SRR8114884","human","2018","Clinical","Europe"
"1443","SRR8114889","human","2018","Clinical","Europe"
"1444","SRR8114901","human","2018","Clinical","Europe"
"1445","SRR8116995","human","2018","Clinical","Europe"
"1446","SRR8116996","human","2018","Clinical","Europe"
"1447","SRR8118210","human","2018","Clinical","Europe"
"1448","SRR8136566","animal-swine-market swine","2018","Environmental/Others","North America"
"1449","SRR8137286","human","2018","Clinical","Europe"
"1450","SRR8145146",NA,"2018","Clinical","North America"
"1451","SRR8157206",NA,"2018","Clinical","North America"
"1452","SRR8166229","human","2018","Clinical","Europe"
"1453","SRR8166241","human","2018","Clinical","Europe"
"1454","SRR8170316","animal-swine-market swine","2018","Environmental/Others","North America"
"1455","SRR8170434",NA,"2018","Clinical","North America"
"1456","ERR2889200","not provided","2018","Clinical","Europe"
"1457","SRR8188853",NA,"2018","Clinical","North America"
"1458","SRR8188987",NA,"2018","Clinical","North America"
"1459","SRR8189012",NA,"2018","Clinical","North America"
"1460","SRR8201854","human","2018","Clinical","Europe"
"1461","SRR8204043","human","2018","Clinical","Europe"
"1462","SRR8239125",NA,"2018","Clinical","North America"
"1463","SRR8239918","human","2018","Clinical","Europe"
"1464","SRR8249742","human","2018","Clinical","Europe"
"1465","SRR8249749","human","2018","Clinical","Europe"
"1466","SRR8249772","human","2018","Clinical","Europe"
"1467","SRR8258330","comminuted beef","2018","Environmental/Others","North America"
"1468","SRR8265927",NA,"2018","Clinical","North America"
"1469","SRR8266153",NA,"2018","Clinical","North America"
"1470","SRR8268147",NA,"2018","Clinical","North America"
"1471","SRR8268153",NA,"2018","Clinical","North America"
"1472","SRR8269064","human","2018","Clinical","Europe"
"1473","SRR8281259","human","2018","Clinical","Europe"
"1474","SRR8281260","human","2018","Clinical","Europe"
"1475","SRR8293600","human","2018","Clinical","Europe"
"1476","SRR8294568",NA,"2018","Clinical","North America"
"1477","SRR8297611","intestine (Sus domesticus)","2018","Environmental/Others","North America"
"1478","SRR8300739","Sus scrofa domesticus, Culture Plate","2018","Environmental/Others","North America"
"1479","SRR8299413","human","2018","Clinical","Europe"
"1480","SRR8297612","intestine (Sus domesticus)","2018","Environmental/Others","North America"
"1481","SRR8303309",NA,"2018","Clinical","North America"
"1482","SRR8300723","pooled ileum (Sus scrofa domesticus)","2018","Environmental/Others","North America"
"1483","SRR8304793","human","2018","Clinical","Europe"
"1484","SRR8304799","human","2018","Clinical","Europe"
"1485","SRR8304800","human","2018","Clinical","Europe"
"1486","SRR8333781","human","2018","Clinical","Europe"
"1487","SRR8361471","human","2018","Clinical","Europe"
"1488","SRR8361483","human","2018","Clinical","Europe"
"1489","SRR8364837","animal-swine-market swine","2018","Environmental/Others","North America"
"1490","SRR8369255","human","2018","Clinical","Europe"
"1491","SRR8369279","human","2018","Clinical","Europe"
"1492","SRR8370507","human","2018","Clinical","Europe"
"1493","SRR8370516","human","2018","Clinical","Europe"
"1494","SRR8370525","human","2018","Clinical","Europe"
"1495","SRR8380067","human","2018","Clinical","Europe"
"1496","SRR8381712","animal-swine-market swine","2018","Environmental/Others","North America"
"1497","SRR8385637","human","2019","Clinical","Europe"
"1498","SRR8385660","human","2019","Clinical","Europe"
"1499","SRR8385584","intestine (Sus scrofa domesticus)","2019","Environmental/Others","North America"
"1500","SRR8397440","small intestine (Sus scrofa domesticus)","2019","Environmental/Others","North America"
"1501","SRR8435784","feces","2019","Clinical","North America"
"1502","ERR1744960",NA,"2019","Environmental/Others","Europe"
"1503","ERR1744961",NA,"2019","Environmental/Others","Europe"
"1504","ERR1744962",NA,"2019","Environmental/Others","Europe"
"1505","ERR1744963",NA,"2019","Environmental/Others","Europe"
"1506","ERR1744964",NA,"2019","Environmental/Others","Europe"
"1507","ERR1744965",NA,"2019","Environmental/Others","Europe"
"1508","ERR1744966",NA,"2019","Environmental/Others","Europe"
"1509","ERR1744967",NA,"2019","Environmental/Others","Europe"
"1510","ERR1744968",NA,"2019","Environmental/Others","Europe"
"1511","ERR1744969",NA,"2019","Environmental/Others","Europe"
"1512","ERR1744970",NA,"2019","Environmental/Others","Europe"
"1513","ERR1744971",NA,"2019","Environmental/Others","Europe"
"1514","ERR2000330","pig","2019","Environmental/Others","Europe"
"1515","ERR2000335","EQ_HORSE","2019","Environmental/Others","Europe"
"1516","ERR2000336","pig","2019","Environmental/Others","Europe"
"1517","ERR2000340","pig","2019","Environmental/Others","Europe"
"1518","ERR2000345","pig","2019","Environmental/Others","Europe"
"1519","ERR2000348","cattle","2019","Environmental/Others","Europe"
"1520","ERR2000350","pig","2019","Environmental/Others","Europe"
"1521","ERR2000352","pig","2019","Environmental/Others","Europe"
"1522","ERR2000354","pig","2019","Environmental/Others","Europe"
"1523","ERR2000355","cattle","2019","Environmental/Others","Europe"
"1524","ERR2000356","pig","2019","Environmental/Others","Europe"
"1525","ERR2000357","EQ_HORSE","2019","Environmental/Others","Europe"
"1526","ERR2000358","turkey","2019","Environmental/Others","Europe"
"1527","ERR2000359","pig","2019","Environmental/Others","Europe"
"1528","ERR2000364","pig","2019","Environmental/Others","Europe"
"1529","ERR2000365","pig","2019","Environmental/Others","Europe"
"1530","ERR2000369","pig","2019","Environmental/Others","Europe"
"1531","ERR2000370","EQ_HORSE","2019","Environmental/Others","Europe"
"1532","ERR2000371","pig","2019","Environmental/Others","Europe"
"1533","ERR2000372","pig","2019","Environmental/Others","Europe"
"1534","ERR2000373","pig","2019","Environmental/Others","Europe"
"1535","ERR2000374","pig","2019","Environmental/Others","Europe"
"1536","ERR2000375","pig","2019","Environmental/Others","Europe"
"1537","ERR2000376","EQ_HORSE","2019","Environmental/Others","Europe"
"1538","ERR2000378","turkey","2019","Environmental/Others","Europe"
"1539","ERR2000380","turkey","2019","Environmental/Others","Europe"
"1540","ERR2000381","pig","2019","Environmental/Others","Europe"
"1541","ERR2000382","pig","2019","Environmental/Others","Europe"
"1542","ERR2000385","pig","2019","Environmental/Others","Europe"
"1543","ERR2000387","pig","2019","Environmental/Others","Europe"
"1544","ERR2000388","chicken","2019","Environmental/Others","Europe"
"1545","ERR2000389","pig","2019","Environmental/Others","Europe"
"1546","ERR2000390","pig","2019","Environmental/Others","Europe"
"1547","ERR2000391","pig","2019","Environmental/Others","Europe"
"1548","ERR2000392","turkey","2019","Environmental/Others","Europe"
"1549","ERR2000394","turkey","2019","Environmental/Others","Europe"
"1550","ERR2000395","chicken","2019","Environmental/Others","Europe"
"1551","ERR2000396","chicken","2019","Environmental/Others","Europe"
"1552","ERR2000397","turkey","2019","Environmental/Others","Europe"
"1553","ERR2000398","pig","2019","Environmental/Others","Europe"
"1554","ERR2000399","turkey","2019","Environmental/Others","Europe"
"1555","ERR2000401","pig","2019","Environmental/Others","Europe"
"1556","ERR2000402","turkey","2019","Environmental/Others","Europe"
"1557","ERR2000407","chicken","2019","Environmental/Others","Europe"
"1558","ERR2000408","pig","2019","Environmental/Others","Europe"
"1559","ERR2000409","pig","2019","Environmental/Others","Europe"
"1560","ERR2000410","pig","2019","Environmental/Others","Europe"
"1561","ERR2000411","turkey","2019","Environmental/Others","Europe"
"1562","ERR2000412","pig","2019","Environmental/Others","Europe"
"1563","ERR2000413","pig","2019","Environmental/Others","Europe"
"1564","ERR2000414","pig","2019","Environmental/Others","Europe"
"1565","ERR2000415","EQ_HORSE","2019","Environmental/Others","Europe"
"1566","ERR2000417","pig","2019","Environmental/Others","Europe"
"1567","ERR2208689",NA,"2019","Environmental/Others","Europe"
"1568","ERR2208696",NA,"2019","Environmental/Others","Europe"
"1569","ERR2208701",NA,"2019","Environmental/Others","Europe"
"1570","ERR2208702",NA,"2019","Environmental/Others","Europe"
"1571","ERR2208703",NA,"2019","Environmental/Others","Europe"
"1572","ERR2208706",NA,"2019","Environmental/Others","Europe"
"1573","ERR2208709",NA,"2019","Environmental/Others","Europe"
"1574","ERR2208710",NA,"2019","Environmental/Others","Europe"
"1575","ERR2208711",NA,"2019","Environmental/Others","Europe"
"1576","ERR2208716",NA,"2019","Environmental/Others","Europe"
"1577","ERR2208718",NA,"2019","Environmental/Others","Europe"
"1578","ERR2208720",NA,"2019","Environmental/Others","Europe"
"1579","ERR2208722",NA,"2019","Environmental/Others","Europe"
"1580","ERR2208726",NA,"2019","Environmental/Others","Europe"
"1581","ERR2208727",NA,"2019","Environmental/Others","Europe"
"1582","ERR2208743",NA,"2019","Environmental/Others","Europe"
"1583","ERR2208749",NA,"2019","Environmental/Others","Europe"
"1584","ERR2208752",NA,"2019","Environmental/Others","Europe"
"1585","ERR2208759",NA,"2019","Environmental/Others","Europe"
"1586","ERR2208764",NA,"2019","Environmental/Others","Europe"
"1587","ERR2208766",NA,"2019","Environmental/Others","Europe"
"1588","ERR2208771",NA,"2019","Environmental/Others","Europe"
"1589","ERR2208773",NA,"2019","Environmental/Others","Europe"
"1590","ERR2208776",NA,"2019","Environmental/Others","Europe"
"1591","ERR2208779",NA,"2019","Environmental/Others","Europe"
"1592","ERR2208785",NA,"2019","Environmental/Others","Europe"
"1593","ERR2208786",NA,"2019","Environmental/Others","Europe"
"1594","ERR2208792",NA,"2019","Environmental/Others","Europe"
"1595","ERR2208794",NA,"2019","Environmental/Others","Europe"
"1596","ERR2208813",NA,"2019","Environmental/Others","Europe"
"1597","ERR2208820",NA,"2019","Environmental/Others","Europe"
"1598","ERR2208824",NA,"2019","Environmental/Others","Europe"
"1599","ERR2208828",NA,"2019","Environmental/Others","Europe"
"1600","ERR2208830",NA,"2019","Environmental/Others","Europe"
"1601","ERR2208831",NA,"2019","Environmental/Others","Europe"
"1602","ERR2208832",NA,"2019","Environmental/Others","Europe"
"1603","ERR024391","feces","2019","Clinical","Europe"
