FILE,SCHEME,ST,aroC,dnaN,hemD,hisD,purE,sucA,thrA
SRR3322858,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322959,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322986,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322989,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322997,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3323008,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3323010,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3323043,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3323045,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3323047,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3394949,senterica_achtman_2,-,10,19,12,~9,5,9,2
SRR3394950,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3394959,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3394960,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3465404,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3606946,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3664727,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3743910,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3897954,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3930408,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4044391,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4044560,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4044575,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4100146,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4124057,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4176772,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4190244,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4228277,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4243144,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4295150,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4434216,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4449950,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4450031,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4450037,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR4896300,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5057221,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5091852,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5110779,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5125981,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5163885,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193416,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193526,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193543,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193586,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193627,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193673,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193682,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193904,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193941,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5193977,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5194012,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5194024,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5215661,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5216053,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5216143,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5216573,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5231234,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5238227,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5249598,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5341732,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5361187,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5382729,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5409062,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5436962,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5444237,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5486223,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5486410,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5500986,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5508184,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5508260,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5508272,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5508337,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564854,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564897,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564898,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564899,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564900,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564901,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564902,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564903,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564904,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564905,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564906,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564907,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564908,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564909,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564910,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564911,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564912,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564913,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564914,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564915,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564916,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564917,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564918,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564919,senterica_achtman_2,-,1387?,19,12,9,5,9,2
SRR5564920,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564921,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5564922,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565023,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565024,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565025,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565026,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565027,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565028,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565029,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565030,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565031,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565032,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565033,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565034,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565035,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565036,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565037,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565038,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565039,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5565041,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572351,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572353,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572354,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572355,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572356,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572357,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572358,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572360,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572361,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572362,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572364,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572365,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572366,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572367,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572368,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572369,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572370,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572371,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572372,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572373,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572374,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572375,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572376,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572377,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572378,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572379,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572380,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572381,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572382,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572383,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572384,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572385,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572386,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572387,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572388,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572389,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572390,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572391,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572392,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572393,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572394,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572395,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572396,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572397,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572398,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572399,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572400,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572401,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572402,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572403,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572404,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572405,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572406,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572407,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572408,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572409,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572410,senterica_achtman_2,-,1387?,19,12,1816?,5,9,2
SRR5572411,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572412,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572415,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572416,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572417,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572418,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572419,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572420,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572421,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572422,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572423,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572424,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572425,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572426,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572427,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572428,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5572476,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5573122,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5574858,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5583144,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5583235,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5583839,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5583855,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5583894,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5584020,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5584777,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5584866,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5585159,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5585173,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5585350,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5585384,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5605753,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5620349,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5631290,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5631558,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5631649,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5632062,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5632173,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5632268,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5632733,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5632863,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5632868,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5632933,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5632965,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5633337,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5633380,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5633383,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5633394,senterica_achtman_2,-,10,19,12,1790?,5,9,2
SRR5642190,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5645456,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5655486,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5659690,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5681048,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5705061,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5714162,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5725172,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5799669,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5799681,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5812031,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5812296,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5824268,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5868292,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5888646,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5907268,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5907352,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5919602,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5920076,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5921217,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5921255,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5921395,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5921562,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5932665,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5938174,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5951409,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5962587,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5988773,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR5992839,senterica_achtman_2,-,1387?,19,12,9,5,9,2
SRR6039050,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6051234,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6051410,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6060733,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062254,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062260,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062263,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062266,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062273,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062288,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062291,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062293,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062302,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062305,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062307,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062308,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062320,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062327,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062328,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062336,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062337,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062343,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062344,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062348,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062351,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062352,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062359,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062367,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062369,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062373,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062377,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062398,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062399,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062400,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062406,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062409,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062410,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062413,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062416,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062418,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062422,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062435,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062436,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062440,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062443,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062451,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6062453,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074488,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074491,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074492,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074495,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074496,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074497,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074499,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074501,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074529,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074543,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074546,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074550,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074555,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074562,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074564,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074566,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074576,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074577,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074582,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074583,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074586,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074592,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074593,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074597,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074599,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074610,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074613,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074622,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074624,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074626,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074629,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074632,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074636,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074643,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074649,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074650,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074659,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074663,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074666,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074682,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074688,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074690,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074692,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074696,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074697,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074709,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074712,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074713,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074719,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6074724,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6107976,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6109182,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6110972,senterica_achtman_2,-,1376?,19,12,9,5,9,2
SRR6110979,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6110984,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6110988,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6110989,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6110990,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6110992,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6110995,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6110997,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111003,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111013,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111015,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111017,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111022,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111026,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111028,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111030,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111040,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111046,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111047,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111049,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111050,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111051,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111054,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111058,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111077,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111078,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111079,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111081,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111104,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111108,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111110,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111111,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111112,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111115,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111190,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111193,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111196,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111199,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111204,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111207,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111212,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111220,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111221,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111224,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111230,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111242,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111243,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111245,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111251,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111253,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111257,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111284,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111287,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111293,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111296,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111311,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111312,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111315,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111318,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111343,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111345,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111346,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6111351,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114064,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114067,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114068,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114070,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114072,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114074,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114077,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114086,senterica_achtman_2,34,10,19,12,9,5,9,2
