#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	Min-same	Min-diff	BioSample	Assembly	Computed types
Salmonella enterica	ADRDL-16-7945	"16-7945","ADRDL-16-7945","CFSAN055544","SRS1786908"	4,[5],12:i:-	PDT000157388.3	2016-11-07T16:18:18Z	USA:IA	colon (Sus scrofa domesticus)	environmental/other	15	9	SAMN05781462	GCA_007229795.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ADRDL-16-8291	"16-8291","ADRDL-16-8291","CFSAN055543","SRS1786909"	4,[5],12:i:-	PDT000157389.2	2016-11-07T16:18:18Z	USA:SD	lung (Sus scrofa domesticus)	environmental/other	5	5	SAMN05781463	GCA_010690665.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ADRDL-16-12510	"16-12510","ADRDL-16-12510","CFSAN055565","SRS1786922"	4,[5],12:i:-	PDT000157394.2	2016-11-07T16:18:19Z	USA:SD	liver (Sus scrofa domesticus)	environmental/other	12	4	SAMN05781520	GCA_010541565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ADRDL-16-10693	"16-10693","ADRDL-16-10693","CFSAN055553","SRS1786964"	4,[5],12:i:-	PDT000157421.4	2016-11-07T16:18:24Z	USA:MN	lung (Sus scrofa domesticus)	environmental/other	6	6	SAMN05781532	GCA_007763875.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004918	"PNUSAS004918","SRS1789862"		PDT000157534.2	2016-11-08T17:17:27Z	USA		clinical	0	0	SAMN05952618	GCA_006101135.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004899	"PNUSAS004899","SRS1789876"	4,[5],12:i:-	PDT000157548.2	2016-11-08T17:17:29Z	USA	stool	clinical	3	3	SAMN05978620	GCA_010549785.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004590	"PNUSAS004590","SRS1789877"		PDT000157549.2	2016-11-08T17:17:29Z	USA		clinical	2	1	SAMN05943639	GCA_005976315.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS003938	"PNUSAS003938","SRS1789889"	4,[5],12:i:-	PDT000157561.2	2016-11-08T17:17:31Z	USA	stool	clinical	0	1	SAMN05956413	GCA_010760855.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004700	"PNUSAS004700","SRS1789891"	4,[5],12:i:-	PDT000157563.2	2016-11-08T17:17:32Z	USA	stool	clinical	0	2	SAMN05943267	GCA_010556085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1608280	"FSIS1608280","SRS1791327"	4,[5],12:i:-	PDT000157662.2	2016-11-08T23:18:31Z	USA:NY	Product-Raw-Intact-Pork	environmental/other	1	5	SAMN06006077	GCA_010760915.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1608281	"FSIS1608281","SRS1791334"	4,[5],12:i:-	PDT000157669.2	2016-11-08T23:18:32Z	USA:WI	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	1	4	SAMN06006078	GCA_011106055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004761	"PNUSAS004761","SRS1793993"		PDT000158423.2	2016-11-14T17:18:54Z	USA	stool	clinical	0	25	SAMN05991324	GCA_010671145.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005261	"PNUSAS005261","SRS1793978"	Typhimurium	PDT000158464.2	2016-11-14T17:19:01Z	USA	stool	clinical	4	5	SAMN05991259	GCA_008994175.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005257	"PNUSAS005257","SRS1793979"	Typhimurium	PDT000158465.2	2016-11-14T17:19:01Z	USA	urine	clinical	3	5	SAMN05991255	GCA_008994115.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005255	"PNUSAS005255","SRS1793982"	Typhimurium	PDT000158467.2	2016-11-14T17:19:02Z	USA	stool	clinical	11	11	SAMN05991253	GCA_008994215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005258	"PNUSAS005258","SRS1793981"	Typhimurium	PDT000158468.2	2016-11-14T17:19:02Z	USA	stool	clinical	4	4	SAMN05991256	GCA_008994255.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005260	"PNUSAS005260","SRS1793986"	Typhimurium	PDT000158472.2	2016-11-14T17:19:03Z	USA	stool	clinical	2	4	SAMN05991258	GCA_008994235.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005259	"PNUSAS005259","SRS1793987"	Typhimurium	PDT000158473.2	2016-11-14T17:19:03Z	USA	stool	clinical	0	2	SAMN05991257	GCA_008993935.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005155	"PNUSAS005155","SRS1793988"		PDT000158474.2	2016-11-14T17:19:03Z	USA		clinical	0	0	SAMN05991788	GCA_005976805.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005156	"PNUSAS005156","SRS1793949"		PDT000158480.2	2016-11-14T17:19:04Z	USA		clinical	3	5	SAMN05991789	GCA_006038055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005051	"PNUSAS005051","SRS1794113"		PDT000158559.2	2016-11-14T18:18:10Z	USA	stool	clinical	6	8	SAMN05982246	GCA_010749455.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2016K-0941	"2016K-0941","SRS1796002"	4,[5],12:i:-	PDT000158602.2	2016-11-14T22:18:28Z	USA	stool	clinical	3	5	SAMN06014727	GCA_010749425.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1608126	"FSIS1608126","SRS1797825"	4,[5],12:i:-	PDT000158972.2	2016-11-15T06:18:59Z	USA:GA	Product-Raw-Intact-Pork	environmental/other	1	5	SAMN06015738	GCA_011114555.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005295	"PNUSAS005295","SRS1800050"	4,[5],12:i:-	PDT000160012.2	2016-11-15T20:19:57Z	USA	stool	clinical	2	2	SAMN05992317	GCA_010749515.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005251	"PNUSAS005251","SRS1800057"	4,[5],12:i:-	PDT000160020.2	2016-11-15T20:19:59Z	USA	stool	clinical	1	1	SAMN06010567	GCA_010520355.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005158	"PNUSAS005158","SRS1800060"	4,[5],12:i:-	PDT000160022.2	2016-11-15T20:19:59Z	USA		clinical	2	2	SAMN06009773	GCA_010428285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005262	"PNUSAS005262","SRS1800070"	Typhimurium	PDT000160033.2	2016-11-15T20:20:01Z	USA	stool	clinical	0	3	SAMN05991252	GCA_008995115.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005263	"PNUSAS005263","SRS1800072"	Typhimurium	PDT000160034.2	2016-11-15T20:20:01Z	USA	stool	clinical	0	15	SAMN05991260	GCA_008995215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004883	"PNUSAS004883","SRS1800082"	4,12:i:-	PDT000160035.2	2016-11-15T20:20:01Z	USA	stool	clinical	0	7	SAMN06008951	GCA_010677905.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005329	"PNUSAS005329","SRS1800080"	4,[5],12:i:-	PDT000160067.2	2016-11-15T20:20:06Z	USA	stool	clinical	1	3	SAMN06009993	GCA_010550105.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005162	"PNUSAS005162","SRS1800186"	4,[5],12:i:-	PDT000160074.2	2016-11-15T20:20:08Z	USA:WY	feces	environmental/other	1	1	SAMN06009775	GCA_010671045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005276	"PNUSAS005276","SRS1800127"	4,[5],12:i:-	PDT000160104.2	2016-11-15T20:20:12Z	USA	stool	clinical	2	4	SAMN06007347	GCA_010553285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005285	"PNUSAS005285","SRS1800160"	4,[5],12:i:-	PDT000160114.2	2016-11-15T20:20:14Z	USA	stool	clinical	7	9	SAMN06007354	GCA_010749695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSA5005059	"PNUSA5005059","SRS1800176"	4,[5],12:i:-	PDT000160115.2	2016-11-15T20:20:14Z	USA	stool	clinical	1	1	SAMN06009996	GCA_010446925.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1228	"2014AM-1228","SRS1629250"		PDT000161089.2	2016-11-16T23:20:20Z	USA		clinical	4	4	SAMN05596265	GCA_006497295.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1229	"2014AM-1229","SRS1629252"		PDT000161091.2	2016-11-16T23:20:20Z	USA		clinical	1	4	SAMN05596263	GCA_006496775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2068	"2014AM-2068","SRS1629256"		PDT000161094.2	2016-11-16T23:20:21Z	USA		clinical	1	2	SAMN05596276	GCA_006038835.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3053	"2014AM-3053","SRS1629307"		PDT000161108.2	2016-11-16T23:20:23Z	USA		clinical	5	6	SAMN05596281	GCA_006497415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1624	"2014AM-1624","SRS1629313"		PDT000161114.2	2016-11-16T23:20:24Z	USA		clinical	0	6	SAMN05596294	GCA_006497515.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1625	"2014AM-1625","SRS1629314"		PDT000161115.2	2016-11-16T23:20:24Z	USA		clinical	0	6	SAMN05596292	GCA_006497535.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2541	"2014AM-2541","SRS1629315"		PDT000161116.2	2016-11-16T23:20:25Z	USA		clinical	4	7	SAMN05596291	GCA_006496795.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2435	"2014AM-2435","SRS1629327"		PDT000161124.2	2016-11-16T23:20:26Z	USA		clinical	8	9	SAMN05596304	GCA_006497655.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1343	"2014AM-1343","SRS1629333"		PDT000161130.2	2016-11-16T23:20:27Z	USA		clinical	13	14	SAMN05596323	GCA_006497775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-0585	"2014AM-0585","SRS1629339"		PDT000161136.2	2016-11-16T23:20:28Z	USA		clinical	4	4	SAMN05596324	GCA_005976885.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1898	"2014AM-1898","SRS1629182"		PDT000161151.2	2016-11-16T23:20:30Z	USA		clinical	6	7	SAMN05595941	GCA_006497955.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2012	"2014AM-2012","SRS1629187"		PDT000161158.2	2016-11-16T23:20:31Z	USA		clinical	6	7	SAMN05596089	GCA_006498175.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1561	"2014AM-1561","SRS1629199"		PDT000161169.2	2016-11-16T23:20:33Z	USA		clinical	0	16	SAMN05596119	GCA_006498045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1171	"2014AM-1171","SRS1629216"		PDT000161174.2	2016-11-16T23:20:34Z	USA		clinical	0	5	SAMN05596200	GCA_006498215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2489	"2014AM-2489","SRS1629318"		PDT000161178.2	2016-11-16T23:20:35Z	USA		clinical	4	7	SAMN05596227	GCA_006498235.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2658	"2014AM-2658","SRS1629229"		PDT000161188.2	2016-11-16T23:20:36Z	USA		clinical	2	8	SAMN05596247	GCA_006498455.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1144	"2014AM-1144","SRS1629230"		PDT000161189.2	2016-11-16T23:20:37Z	USA		clinical	0	5	SAMN05596246	GCA_006101775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2330	"2014AM-2330","SRS1629235"		PDT000161193.2	2016-11-16T23:20:37Z	USA		clinical	0	7	SAMN05596250	GCA_006498495.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3203	"2014AM-3203","SRS1629247"		PDT000161204.2	2016-11-16T23:20:39Z	USA		clinical	0	7	SAMN05596268	GCA_006497075.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1227	"2014AM-1227","SRS1629248"		PDT000161205.2	2016-11-16T23:20:39Z	USA		clinical	1	5	SAMN05596267	GCA_006497015.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3145	"2014AM-3145","SRS1629429"	4,[5],12:i:-	PDT000161214.2	2016-11-16T23:20:41Z	USA	stool	clinical	6	8	SAMN05596822	GCA_008429225.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3141	"2014AM-3141","SRS1629435"	Typhimurium	PDT000161220.2	2016-11-16T23:20:42Z	USA	stool	clinical	4	5	SAMN05596812	GCA_008429345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3143	"2014AM-3143","SRS1629436"	4,[5],12:i:-	PDT000161221.2	2016-11-16T23:20:42Z	USA	stool	clinical	0	8	SAMN05596810	GCA_008526075.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3142	"2014AM-3142","SRS1629438"	4,[5],12:i:-	PDT000161223.2	2016-11-16T23:20:42Z	USA	stool	clinical	3	19	SAMN05596797	GCA_008482705.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1483	"2014AM-1483","SRS1629368"		PDT000161244.2	2016-11-16T23:20:46Z	USA		clinical	3	3	SAMN05596386	GCA_006498755.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-0074	"2014AM-0074","SRS1629371"	4,[5],12:i:-	PDT000161248.2	2016-11-16T23:20:47Z	USA	stool	clinical	6	10	SAMN05596487	GCA_008429375.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2683	"2014AM-2683","SRS1629373"		PDT000161249.2	2016-11-16T23:20:47Z	USA		clinical	4	4	SAMN05596473	GCA_006499975.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2682	"2014AM-2682","SRS1629374"		PDT000161250.2	2016-11-16T23:20:47Z	USA		clinical	2	1	SAMN05596448	GCA_006499935.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2413	"2014AM-2413","SRS1629377"		PDT000161252.2	2016-11-16T23:20:48Z	USA		clinical	7	28	SAMN05596649	GCA_008482825.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-0564	"2014AM-0564","SRS1629378"	4,[5],12:i:-	PDT000161253.2	2016-11-16T23:20:48Z	USA	stool	clinical	5	22	SAMN05596627	GCA_008482845.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-0576	"2014AM-0576","SRS1629394"	Typhimurium	PDT000161266.2	2016-11-16T23:20:50Z	USA	stool	clinical	1	13	SAMN05596765	GCA_008482405.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2805	"2014AM-2805","SRS1629413"		PDT000161283.2	2016-11-16T23:20:53Z	USA		clinical	1	1	SAMN05596688	GCA_006038155.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2944	"2014AM-2944","SRS1629415"	Typhimurium	PDT000161285.4	2016-11-16T23:20:53Z	USA	stool	clinical	3	3	SAMN05596685	GCA_007819445.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2023	"2014AM-2023","SRS1744243"	Serotype pending	PDT000161300.2	2016-11-16T23:20:56Z	USA	stool	clinical	0	5	SAMN05907724	GCA_008481605.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2524	"2014AM-2524","SRS1744247"		PDT000161304.2	2016-11-16T23:20:57Z	USA		clinical	5	6	SAMN05907731	GCA_005976705.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1697	"2014AM-1697","SRS1744260"		PDT000161317.2	2016-11-16T23:20:59Z	USA		clinical	23	23	SAMN05907740	GCA_006915475.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2225	"2014AM-2225","SRS1744264"		PDT000161321.2	2016-11-16T23:20:59Z	USA		clinical	1	4	SAMN05907746	GCA_006102595.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2224	"2014AM-2224","SRS1744265"		PDT000161322.2	2016-11-16T23:21:00Z	USA		clinical	1	3	SAMN05907745	GCA_005977055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-0166	"2014AM-0166","SRS1744269"	4,[5],12:i:-	PDT000161327.2	2016-11-16T23:21:00Z	USA	stool	clinical	3	3	SAMN05907753	GCA_008525975.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2923	"2014AM-2923","SRS1744273"	4,[5],12:i:-	PDT000161330.2	2016-11-16T23:21:01Z	USA	stool	clinical	6	24	SAMN05907758	GCA_008430545.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1448	"2014AM-1448","SRS1744280"	4,[5],12:i:-	PDT000161337.2	2016-11-16T23:21:02Z	USA	stool	clinical	2	3	SAMN05907762	GCA_008430725.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1449	"2014AM-1449","SRS1744374"	4,[5],12:i:-	PDT000161339.2	2016-11-16T23:21:02Z	USA	stool	clinical	0	5	SAMN05907766	GCA_008482065.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1579	"2014AM-1579","SRS1744177"	4,[5],12:i:-	PDT000161353.2	2016-11-16T23:21:05Z	USA	stool	clinical	4	8	SAMN05907701	GCA_008526055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-2150	"2014AM-2150","SRS1744231"	4,[5],12:i:-	PDT000161365.2	2016-11-16T23:21:07Z	USA	stool	clinical	14	21	SAMN05907712	GCA_008430385.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1942	"2014AM-1942","SRS1629405"		PDT000161378.2	2016-11-16T23:21:09Z	USA		clinical	3	6	SAMN05596697	GCA_006038795.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3374	"2014AM-3374","SRS1759253"		PDT000161388.2	2016-11-16T23:21:11Z	USA		clinical	3	1	SAMN05941551	GCA_006101375.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-3366	"2014AM-3366","SRS1759254"		PDT000161389.2	2016-11-16T23:21:11Z	USA		clinical	5	7	SAMN05941552	GCA_006040215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2014AM-1146	"2014AM-1146","SRS1759317"		PDT000161396.2	2016-11-16T23:21:12Z	USA		clinical	5	6	SAMN05941610	GCA_006955825.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2016K-0983	"2016K-0983","SRS1805513"	4,[5],12:i:-	PDT000161411.2	2016-11-17T19:18:55Z	USA	stool	clinical	2	4	SAMN06030901	GCA_011107275.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005381	"PNUSAS005381","SRS1805517"	4,[5],12:i:-	PDT000161415.2	2016-11-17T19:18:56Z	USA	stool	clinical	9	7	SAMN06014645	GCA_010503955.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2016K-1029	"2016K-1029","SRS1805591"	4,[5],12:i:-	PDT000161448.2	2016-11-17T20:18:04Z	USA	stool	clinical	8	8	SAMN06033041	GCA_011106095.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2016K-1018	"2016K-1018","SRS1805589"		PDT000161449.2	2016-11-17T20:18:04Z	USA		clinical	0	0	SAMN06033039	GCA_006953505.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1608501	"FSIS1608501","SRS1813071"	4,[5],12:i:-	PDT000162524.2	2016-11-22T15:17:09Z	USA:MN	Comminuted Turkey	environmental/other	3	3	SAMN06046075	GCA_010000525.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005359	"PNUSAS005359","SRS1813129"		PDT000162563.3	2016-12-22T14:27:26Z	USA		clinical	0	0	SAMN06041158	GCA_006941355.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005360	"PNUSAS005360","SRS1813133"		PDT000162597.2	2016-11-22T16:19:34Z	USA		clinical	1	0	SAMN06041159	GCA_006916035.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005256	"PNUSAS005256","SRS1813153"	Typhimurium	PDT000162601.2	2016-11-22T16:19:35Z	USA	stool	clinical	1	3	SAMN05991254	GCA_008997155.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1608557	"FSIS1608557","SRS1814085"	4,[5],12:i:-	PDT000162676.2	2016-11-22T19:19:13Z	USA:IN	animal-swine-market swine	environmental/other	7	0	SAMN06048850	GCA_010766215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS1608671	"FSIS1608671","SRS1814124"	4,[5],12:i:-	PDT000162696.2	2016-11-22T20:18:37Z	USA:AL	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	1	4	SAMN06048871	GCA_010000605.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005291	"PNUSAS005291","SRS1820633"	4,[5],12:i:-	PDT000163106.3	2016-11-28T18:31:53Z	USA	stool	clinical	0	2	SAMN06007360	GCA_010766275.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005453	"PNUSAS005453","SRS1820649"	Typhimurium	PDT000163144.3	2016-11-28T18:31:59Z	USA	stool	clinical	1	1	SAMN06045450	GCA_009049745.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005190	"PNUSAS005190","SRS1820655"	Typhimurium	PDT000163150.3	2016-11-28T18:32:00Z	USA	stool	clinical	5	7	SAMN06045785	GCA_009029805.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005192	"PNUSAS005192","SRS1820658"	4,[5],12:i:-	PDT000163153.3	2016-11-28T18:32:00Z	USA	stool	clinical	5	8	SAMN06045787	GCA_010453675.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005195	"PNUSAS005195","SRS1820661"	4,[5],12:i:-	PDT000163156.3	2016-11-28T18:32:01Z	USA	stool	clinical	7	20	SAMN06045788	GCA_010763415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005484	"PNUSAS005484","SRS1820676"	4,[5],12:i:-	PDT000163171.3	2016-11-28T18:32:03Z	USA	stool	clinical	23	24	SAMN06045814	GCA_010763395.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005361	"PNUSAS005361","SRS1820679"	4,[5],12:i:-	PDT000163174.3	2016-11-28T18:32:03Z	USA	stool	clinical	2	2	SAMN06045817	GCA_010394425.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004727	"PNUSAS004727","SRS1820684"	Typhimurium	PDT000163179.3	2016-11-28T18:32:04Z	USA	stool	clinical	2	0	SAMN05933686	GCA_008997575.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS004593	"PNUSAS004593","SRS1820687"	Serotype pending	PDT000163182.3	2016-11-28T18:32:05Z	USA	stool	clinical	0	0	SAMN05905721	GCA_008997515.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005450	"PNUSAS005450","SRS1823547"		PDT000163413.2	2016-11-29T18:32:26Z	USA		clinical	0	1	SAMN06067913	GCA_006103455.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005451	"PNUSAS005451","SRS1823548"		PDT000163414.2	2016-11-29T18:32:26Z	USA		clinical	0	1	SAMN06067908	GCA_006102295.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005452	"PNUSAS005452","SRS1823549"		PDT000163415.2	2016-11-29T18:32:26Z	USA		clinical	1	1	SAMN06067931	GCA_006939775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005528	"PNUSAS005528","SRS1823628"	Serotype pending	PDT000163427.2	2016-11-29T19:32:40Z	USA	stool	clinical	1	5	SAMN06067922	GCA_009050065.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005011	"PNUSAS005011","SRS1823626"		PDT000163481.2	2016-11-29T19:32:49Z	USA	stool	clinical	5	5	SAMN06049161	GCA_011428415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005331	"PNUSAS005331","SRS1823630"		PDT000163484.2	2016-11-29T19:32:50Z	USA	stool	clinical	2	8	SAMN06049170	GCA_010763565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005333	"PNUSAS005333","SRS1823636"	Serotype pending	PDT000163490.2	2016-11-29T19:32:51Z	USA	stool	clinical	0	0	SAMN06049172	GCA_009030565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS005668	"PNUSAS005668","SRS1825733"	4,[5],12:i:-	PDT000163556.2	2016-11-30T18:32:31Z	USA	blood	clinical	1	3	SAMN06062323	GCA_010569605.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
