cgmlst_ST,cgmlst_distance,cgmlst_found_loci,cgmlst_genome_match,cgmlst_matching_alleles,cgmlst_subspecies,fasta_filepath,genome,h1,h2,o_antigen,qc_messages,qc_status,serogroup,serovar,serovar_antigen,serovar_cgmlst
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR2210619,ERR2210619,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR2210632,ERR2210632,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3177810899.00,0.027272727272727226,330,SRR3285055,321,enterica,ERR2210637,ERR2210637,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3177810899.00,0.027272727272727226,330,SRR3285055,321,enterica,ERR2210639,ERR2210639,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3177810899.00,0.027272727272727226,330,SRR3285055,321,enterica,ERR2210640,ERR2210640,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3177810899.00,0.027272727272727226,330,SRR3285055,321,enterica,ERR2210644,ERR2210644,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3177810899.00,0.027272727272727226,330,SRR3285055,321,enterica,ERR2210647,ERR2210647,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2685987028.00,0.033333333333333326,330,ERR056904,319,enterica,ERR2210648,ERR2210648,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR2210649,ERR2210649,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2953788982.00,0.027272727272727226,330,ERR161979,321,enterica,ERR2210654,ERR2210654,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.027272727272727226,329,SRR1966667,321,enterica,ERR2210704,ERR2210704,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769637414.00,0.030303030303030276,330,SRR3322724,320,enterica,ERR2210735,ERR2210735,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR2215167,ERR2215167,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR2215168,ERR2215168,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR2215656,ERR2215656,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR2223848,ERR2223848,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR2235711,ERR2235711,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2811379649.00,0.030303030303030276,330,SRR3322722,320,enterica,ERR2541846,ERR2541846,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2312639636.00,0.030303030303030276,330,SRR1965802,320,enterica,ERR2541853,ERR2541853,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1460899935.00,0.024242424242424288,330,SRR3322997,322,enterica,ERR2693551,ERR2693551,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3342654236.00,0.027272727272727226,330,SRR1967677,321,enterica,ERR2693557,ERR2693557,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.039393939393939426,325,SRR3321856,317,enterica,ERR2693581,ERR2693581,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=325),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3114817626.00,0.030303030303030276,330,SRR3285055,320,enterica,ERR2693586,ERR2693586,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1028548098.00,0.027272727272727226,330,SRR4434209,321,enterica,ERR2693596,ERR2693596,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR2693613,ERR2693613,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR2693751,ERR2693751,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769637414.00,0.030303030303030276,330,SRR3322724,320,enterica,ERR2693959,ERR2693959,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.030303030303030276,329,SRR1967677,320,enterica,ERR2698814,ERR2698814,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR2698816,ERR2698816,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR2728863,ERR2728863,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR2728940,ERR2728940,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2023415462.00,0.027272727272727226,330,SRR3771469,321,enterica,ERR2728992,ERR2728992,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR2729043,ERR2729043,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2853493629.00,0.033333333333333326,330,SRR3533162,319,enterica,ERR2729070,ERR2729070,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.027272727272727226,329,SRR1965802,321,enterica,ERR2729079,ERR2729079,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3258439029.00,0.027272727272727226,330,SRR3533162,321,enterica,ERR2729091,ERR2729091,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR2729170,ERR2729170,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1572623605.00,0.027272727272727226,330,SRR3322392,321,enterica,ERR2729193,ERR2729193,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR2729210,ERR2729210,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR2729212,ERR2729212,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR2799202,ERR2799202,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2867985296.00,0.030303030303030276,330,SRR3321732,320,enterica,ERR2808729,ERR2808729,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2371451081.00,0.027272727272727226,330,ERR161427,321,enterica,ERR2808731,ERR2808731,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2371451081.00,0.027272727272727226,330,ERR161427,321,enterica,ERR2809964,ERR2809964,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2529453339.00,0.030303030303030276,330,SRR3284819,320,enterica,ERR2809965,ERR2809965,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR2854159,ERR2854159,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR2906837,ERR2906837,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2363340352.00,0.030303030303030276,330,SRR3322318,320,enterica,ERR3040248,ERR3040248,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4145559546.00,0.030303030303030276,330,SRR3322987,320,enterica,ERR3040249,ERR3040249,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2363340352.00,0.030303030303030276,330,SRR3322318,320,enterica,ERR3040250,ERR3040250,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2874836968.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040251,ERR3040251,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1919432075.00,0.033333333333333326,330,SRR4098785,319,enterica,ERR3040252,ERR3040252,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769637414.00,0.030303030303030276,330,SRR3322724,320,enterica,ERR3040253,ERR3040253,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2874836968.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040254,ERR3040254,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2874836968.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040255,ERR3040255,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2874836968.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040256,ERR3040256,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2874836968.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040257,ERR3040257,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2363340352.00,0.030303030303030276,330,SRR3322318,320,enterica,ERR3040259,ERR3040259,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4145559546.00,0.030303030303030276,330,SRR3322987,320,enterica,ERR3040260,ERR3040260,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040264,ERR3040264,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1321497900.00,0.033333333333333326,330,SRR3321732,319,enterica,ERR3040265,ERR3040265,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040267,ERR3040267,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2566462023.00,0.036363636363636376,330,SRR3771469,318,enterica,ERR3040268,ERR3040268,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1460899935.00,0.024242424242424288,330,SRR3322997,322,enterica,ERR3040269,ERR3040269,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2608672155.00,0.033333333333333326,330,SRR3322959,319,enterica,ERR3040270,ERR3040270,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1103865892.00,0.030303030303030276,330,SRR3321815,320,enterica,ERR3040271,ERR3040271,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2566462023.00,0.036363636363636376,330,SRR3771469,318,enterica,ERR3040272,ERR3040272,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR3040273,ERR3040273,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR3040275,ERR3040275,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.027272727272727226,329,SRR1966667,321,enterica,ERR3040276,ERR3040276,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040280,ERR3040280,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040281,ERR3040281,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040283,ERR3040283,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040284,ERR3040284,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1103865892.00,0.030303030303030276,330,SRR3321815,320,enterica,ERR3040285,ERR3040285,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1103865892.00,0.030303030303030276,330,SRR3321815,320,enterica,ERR3040286,ERR3040286,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1321497900.00,0.033333333333333326,330,SRR3321732,319,enterica,ERR3040287,ERR3040287,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1103865892.00,0.030303030303030276,330,SRR3321815,320,enterica,ERR3040288,ERR3040288,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1103865892.00,0.030303030303030276,330,SRR3321815,320,enterica,ERR3040289,ERR3040289,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2633497970.00,0.033333333333333326,330,SRR3322122,319,enterica,ERR3040290,ERR3040290,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1103865892.00,0.030303030303030276,330,SRR3321815,320,enterica,ERR3040291,ERR3040291,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1681880344.00,0.027272727272727226,330,SRR3284819,321,enterica,ERR3040292,ERR3040292,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3586910622.00,0.030303030303030276,330,SRR3284730,320,enterica,ERR3040293,ERR3040293,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040296,ERR3040296,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040297,ERR3040297,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040298,ERR3040298,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040299,ERR3040299,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3023545793.00,0.030303030303030276,330,SRR3533162,320,enterica,ERR3040300,ERR3040300,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
469609418.00,0.027272727272727226,330,SRR3284812,321,enterica,ERR3040301,ERR3040301,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769637414.00,0.030303030303030276,330,SRR3322724,320,enterica,ERR3040303,ERR3040303,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040304,ERR3040304,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040307,ERR3040307,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,ERR3040308,ERR3040308,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040311,ERR3040311,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040312,ERR3040312,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040313,ERR3040313,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040316,ERR3040316,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3631344225.00,0.036363636363636376,330,SRR4124057,318,enterica,ERR3040317,ERR3040317,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3908100859.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040319,ERR3040319,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3261395345.00,0.027272727272727226,330,SRR4098785,321,enterica,ERR3040321,ERR3040321,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040323,ERR3040323,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1276294277.00,0.030303030303030276,330,SRR3284812,320,enterica,ERR3040324,ERR3040324,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.057575758,320,SRR1645608,311,enterica,ERR3040335,ERR3040335,i,-,"1,4,[5],12",FAIL: Moderate number of cgMLST330 loci missing (n=10 > 10) | INFO: Number of cgMLST330 loci found (n=320),WARNING,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,ERR3040337,ERR3040337,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2874836968.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040339,ERR3040339,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2363340352.00,0.030303030303030276,330,SRR3322318,320,enterica,ERR3040340,ERR3040340,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2874836968.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040341,ERR3040341,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2874836968.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040342,ERR3040342,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2874836968.00,0.027272727272727226,330,SRR3285454,321,enterica,ERR3040344,ERR3040344,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1090100591.00,0.033333333333333326,330,SRR3284730,319,enterica,ERR3040345,ERR3040345,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
